Epoch: [243][50/1194]	Time 1.824 (1.889)	Loss 0.0098 (0.0161)	Prec@1 100.000 (99.900)
Epoch: [243][100/1194]	Time 1.829 (1.860)	Loss 0.0088 (0.0135)	Prec@1 100.000 (99.950)
Epoch: [243][150/1194]	Time 1.846 (1.851)	Loss 0.0361 (0.0125)	Prec@1 99.750 (99.958)
Epoch: [243][200/1194]	Time 1.851 (1.847)	Loss 0.0073 (0.0119)	Prec@1 100.000 (99.969)
Epoch: [243][250/1194]	Time 1.829 (1.845)	Loss 0.0071 (0.0120)	Prec@1 100.000 (99.975)
Epoch: [243][300/1194]	Time 1.849 (1.843)	Loss 0.0055 (0.0125)	Prec@1 100.000 (99.975)
Epoch: [243][350/1194]	Time 1.839 (1.842)	Loss 0.0069 (0.0121)	Prec@1 100.000 (99.979)
Epoch: [243][400/1194]	Time 1.827 (1.842)	Loss 0.0074 (0.0124)	Prec@1 100.000 (99.972)
Epoch: [243][450/1194]	Time 1.824 (1.841)	Loss 0.0067 (0.0119)	Prec@1 100.000 (99.975)
Epoch: [243][500/1194]	Time 1.822 (1.840)	Loss 0.0055 (0.0117)	Prec@1 100.000 (99.975)
Epoch: [243][550/1194]	Time 1.835 (1.840)	Loss 0.0048 (0.0115)	Prec@1 100.000 (99.977)
Epoch: [243][600/1194]	Time 1.833 (1.840)	Loss 0.0097 (0.0112)	Prec@1 100.000 (99.979)
Epoch: [243][650/1194]	Time 1.823 (1.839)	Loss 0.0089 (0.0113)	Prec@1 100.000 (99.975)
Epoch: [243][700/1194]	Time 1.836 (1.839)	Loss 0.0081 (0.0112)	Prec@1 100.000 (99.977)
Epoch: [243][750/1194]	Time 1.830 (1.839)	Loss 0.0774 (0.0118)	Prec@1 98.500 (99.963)
Epoch: [243][800/1194]	Time 1.856 (1.839)	Loss 0.0084 (0.0116)	Prec@1 100.000 (99.966)
Epoch: [243][850/1194]	Time 1.842 (1.839)	Loss 0.0078 (0.0116)	Prec@1 100.000 (99.968)
Epoch: [243][900/1194]	Time 1.824 (1.839)	Loss 0.0062 (0.0114)	Prec@1 100.000 (99.969)
Epoch: [243][950/1194]	Time 1.835 (1.839)	Loss 0.0047 (0.0114)	Prec@1 100.000 (99.971)
Epoch: [243][1000/1194]	Time 1.826 (1.838)	Loss 0.0074 (0.0113)	Prec@1 100.000 (99.971)
Epoch: [243][1050/1194]	Time 1.833 (1.838)	Loss 0.0122 (0.0113)	Prec@1 100.000 (99.970)
Epoch: [243][1100/1194]	Time 1.827 (1.838)	Loss 0.0094 (0.0112)	Prec@1 100.000 (99.972)
Epoch: [243][1150/1194]	Time 1.832 (1.838)	Loss 0.0098 (0.0113)	Prec@1 100.000 (99.972)
