Epoch: [99][50/1194]	Time 1.835 (1.901)	Loss 0.0104 (0.0137)	Prec@1 100.000 (99.925)
Epoch: [99][100/1194]	Time 1.826 (1.866)	Loss 0.0104 (0.0136)	Prec@1 100.000 (99.950)
Epoch: [99][150/1194]	Time 1.821 (1.855)	Loss 0.0110 (0.0127)	Prec@1 100.000 (99.967)
Epoch: [99][200/1194]	Time 1.824 (1.848)	Loss 0.0077 (0.0130)	Prec@1 100.000 (99.969)
Epoch: [99][250/1194]	Time 1.857 (1.846)	Loss 0.0256 (0.0129)	Prec@1 100.000 (99.975)
Epoch: [99][300/1194]	Time 1.820 (1.843)	Loss 0.0106 (0.0128)	Prec@1 100.000 (99.979)
Epoch: [99][350/1194]	Time 1.817 (1.841)	Loss 0.0090 (0.0125)	Prec@1 100.000 (99.979)
Epoch: [99][400/1194]	Time 1.824 (1.839)	Loss 0.0209 (0.0125)	Prec@1 100.000 (99.978)
Epoch: [99][450/1194]	Time 1.831 (1.838)	Loss 0.0152 (0.0127)	Prec@1 100.000 (99.972)
Epoch: [99][500/1194]	Time 1.818 (1.837)	Loss 0.0250 (0.0130)	Prec@1 100.000 (99.970)
Epoch: [99][550/1194]	Time 1.820 (1.836)	Loss 0.0121 (0.0128)	Prec@1 100.000 (99.970)
Epoch: [99][600/1194]	Time 1.835 (1.835)	Loss 0.0097 (0.0130)	Prec@1 100.000 (99.967)
Epoch: [99][650/1194]	Time 1.826 (1.835)	Loss 0.0213 (0.0134)	Prec@1 99.750 (99.963)
Epoch: [99][700/1194]	Time 1.831 (1.835)	Loss 0.0129 (0.0135)	Prec@1 100.000 (99.963)
Epoch: [99][750/1194]	Time 1.823 (1.835)	Loss 0.0208 (0.0141)	Prec@1 100.000 (99.955)
Epoch: [99][800/1194]	Time 1.834 (1.834)	Loss 0.0135 (0.0140)	Prec@1 99.750 (99.953)
Epoch: [99][850/1194]	Time 1.829 (1.834)	Loss 0.0122 (0.0141)	Prec@1 100.000 (99.954)
Epoch: [99][900/1194]	Time 1.852 (1.834)	Loss 0.0066 (0.0144)	Prec@1 100.000 (99.953)
Epoch: [99][950/1194]	Time 1.848 (1.834)	Loss 0.0288 (0.0145)	Prec@1 99.750 (99.954)
Epoch: [99][1000/1194]	Time 1.832 (1.834)	Loss 0.0298 (0.0149)	Prec@1 100.000 (99.955)
Epoch: [99][1050/1194]	Time 1.823 (1.834)	Loss 0.0120 (0.0151)	Prec@1 100.000 (99.956)
Epoch: [99][1100/1194]	Time 1.833 (1.835)	Loss 0.0150 (0.0150)	Prec@1 99.750 (99.955)
Epoch: [99][1150/1194]	Time 1.824 (1.834)	Loss 0.0106 (0.0150)	Prec@1 100.000 (99.952)
