Epoch: [57][50/1194]	Time 1.923 (2.152)	Loss 0.0425 (0.0288)	Prec@1 99.500 (99.775)
Epoch: [57][100/1194]	Time 1.822 (2.134)	Loss 0.0198 (0.0265)	Prec@1 100.000 (99.838)
Epoch: [57][150/1194]	Time 1.821 (2.079)	Loss 0.0128 (0.0258)	Prec@1 100.000 (99.858)
Epoch: [57][200/1194]	Time 1.820 (2.076)	Loss 0.0119 (0.0265)	Prec@1 100.000 (99.862)
Epoch: [57][250/1194]	Time 1.816 (2.061)	Loss 0.0317 (0.0262)	Prec@1 99.750 (99.855)
Epoch: [57][300/1194]	Time 2.032 (2.027)	Loss 0.0350 (0.0254)	Prec@1 100.000 (99.875)
Epoch: [57][350/1194]	Time 1.819 (2.054)	Loss 0.0384 (0.0251)	Prec@1 99.750 (99.879)
Epoch: [57][400/1194]	Time 1.818 (2.039)	Loss 0.0382 (0.0249)	Prec@1 99.750 (99.875)
Epoch: [57][450/1194]	Time 1.822 (2.039)	Loss 0.0496 (0.0246)	Prec@1 99.250 (99.875)
Epoch: [57][500/1194]	Time 1.822 (2.017)	Loss 0.0291 (0.0256)	Prec@1 99.750 (99.858)
Epoch: [57][550/1194]	Time 1.823 (2.000)	Loss 0.0154 (0.0253)	Prec@1 100.000 (99.870)
Epoch: [57][600/1194]	Time 1.832 (1.986)	Loss 0.0742 (0.0262)	Prec@1 99.250 (99.842)
Epoch: [57][650/1194]	Time 1.836 (1.975)	Loss 0.0139 (0.0262)	Prec@1 100.000 (99.840)
Epoch: [57][700/1194]	Time 1.855 (1.965)	Loss 0.0647 (0.0268)	Prec@1 99.250 (99.836)
Epoch: [57][750/1194]	Time 1.830 (1.957)	Loss 0.0263 (0.0262)	Prec@1 100.000 (99.847)
Epoch: [57][800/1194]	Time 1.826 (1.949)	Loss 0.0214 (0.0267)	Prec@1 100.000 (99.841)
Epoch: [57][850/1194]	Time 1.832 (1.943)	Loss 0.0731 (0.0273)	Prec@1 99.500 (99.834)
Epoch: [57][900/1194]	Time 1.832 (1.937)	Loss 0.0223 (0.0268)	Prec@1 100.000 (99.840)
Epoch: [57][950/1194]	Time 1.836 (1.932)	Loss 0.0189 (0.0268)	Prec@1 100.000 (99.843)
Epoch: [57][1000/1194]	Time 1.839 (1.927)	Loss 0.0308 (0.0267)	Prec@1 99.500 (99.847)
Epoch: [57][1050/1194]	Time 1.839 (1.923)	Loss 0.0134 (0.0264)	Prec@1 100.000 (99.849)
Epoch: [57][1100/1194]	Time 1.839 (1.919)	Loss 0.0290 (0.0262)	Prec@1 99.750 (99.853)
Epoch: [57][1150/1194]	Time 1.861 (1.916)	Loss 0.0279 (0.0262)	Prec@1 100.000 (99.859)
