Epoch: [102][50/1194]	Time 1.810 (2.082)	Loss 0.0147 (0.0128)	Prec@1 100.000 (99.975)
Epoch: [102][100/1194]	Time 1.821 (1.949)	Loss 0.0075 (0.0116)	Prec@1 100.000 (99.987)
Epoch: [102][150/1194]	Time 1.854 (1.912)	Loss 0.0255 (0.0133)	Prec@1 100.000 (99.958)
Epoch: [102][200/1194]	Time 1.840 (1.893)	Loss 0.0141 (0.0127)	Prec@1 100.000 (99.963)
Epoch: [102][250/1194]	Time 1.835 (1.882)	Loss 0.0796 (0.0141)	Prec@1 98.500 (99.935)
Epoch: [102][300/1194]	Time 1.843 (1.875)	Loss 0.0080 (0.0137)	Prec@1 100.000 (99.946)
Epoch: [102][350/1194]	Time 1.843 (1.870)	Loss 0.0128 (0.0133)	Prec@1 100.000 (99.954)
Epoch: [102][400/1194]	Time 1.867 (1.867)	Loss 0.0112 (0.0129)	Prec@1 100.000 (99.959)
Epoch: [102][450/1194]	Time 1.851 (1.864)	Loss 0.0195 (0.0137)	Prec@1 100.000 (99.944)
Epoch: [102][500/1194]	Time 1.822 (1.861)	Loss 0.0092 (0.0134)	Prec@1 100.000 (99.945)
Epoch: [102][550/1194]	Time 1.834 (1.858)	Loss 0.0114 (0.0130)	Prec@1 100.000 (99.950)
Epoch: [102][600/1194]	Time 1.835 (1.857)	Loss 0.0146 (0.0128)	Prec@1 100.000 (99.954)
Epoch: [102][650/1194]	Time 1.843 (1.855)	Loss 0.0160 (0.0133)	Prec@1 100.000 (99.952)
Epoch: [102][700/1194]	Time 4.279 (1.872)	Loss 0.0142 (0.0138)	Prec@1 100.000 (99.946)
Epoch: [102][750/1194]	Time 1.810 (1.876)	Loss 0.0170 (0.0136)	Prec@1 100.000 (99.948)
Epoch: [102][800/1194]	Time 1.820 (1.881)	Loss 0.0156 (0.0135)	Prec@1 100.000 (99.947)
Epoch: [102][850/1194]	Time 1.823 (1.880)	Loss 0.0259 (0.0136)	Prec@1 99.750 (99.947)
Epoch: [102][900/1194]	Time 1.821 (1.899)	Loss 0.0080 (0.0135)	Prec@1 100.000 (99.949)
Epoch: [102][950/1194]	Time 3.383 (1.905)	Loss 0.0134 (0.0133)	Prec@1 100.000 (99.951)
Epoch: [102][1000/1194]	Time 3.527 (1.939)	Loss 0.0070 (0.0137)	Prec@1 100.000 (99.949)
Epoch: [102][1050/1194]	Time 1.819 (1.957)	Loss 0.0127 (0.0136)	Prec@1 99.750 (99.950)
Epoch: [102][1100/1194]	Time 1.819 (1.950)	Loss 0.0065 (0.0140)	Prec@1 100.000 (99.945)
Epoch: [102][1150/1194]	Time 1.817 (1.945)	Loss 0.0166 (0.0139)	Prec@1 100.000 (99.946)
