Epoch: [64][50/1194]	Time 4.597 (2.429)	Loss 0.0421 (0.0277)	Prec@1 99.750 (99.675)
Epoch: [64][100/1194]	Time 1.820 (2.132)	Loss 0.0167 (0.0260)	Prec@1 100.000 (99.775)
Epoch: [64][150/1194]	Time 1.812 (2.026)	Loss 0.0230 (0.0254)	Prec@1 100.000 (99.808)
Epoch: [64][200/1194]	Time 1.818 (1.978)	Loss 0.0135 (0.0238)	Prec@1 100.000 (99.844)
Epoch: [64][250/1194]	Time 2.001 (2.020)	Loss 0.0101 (0.0240)	Prec@1 100.000 (99.845)
Epoch: [64][300/1194]	Time 1.824 (1.987)	Loss 0.0445 (0.0233)	Prec@1 99.750 (99.858)
Epoch: [64][350/1194]	Time 1.824 (1.964)	Loss 0.0275 (0.0223)	Prec@1 100.000 (99.875)
Epoch: [64][400/1194]	Time 1.832 (1.947)	Loss 0.0122 (0.0223)	Prec@1 100.000 (99.866)
Epoch: [64][450/1194]	Time 1.832 (1.935)	Loss 0.0347 (0.0223)	Prec@1 99.750 (99.872)
Epoch: [64][500/1194]	Time 1.850 (1.925)	Loss 0.0227 (0.0222)	Prec@1 100.000 (99.875)
Epoch: [64][550/1194]	Time 1.837 (1.916)	Loss 0.0138 (0.0225)	Prec@1 100.000 (99.880)
Epoch: [64][600/1194]	Time 1.838 (1.910)	Loss 0.0193 (0.0220)	Prec@1 100.000 (99.885)
Epoch: [64][650/1194]	Time 1.835 (1.904)	Loss 0.0366 (0.0221)	Prec@1 100.000 (99.890)
Epoch: [64][700/1194]	Time 1.843 (1.900)	Loss 0.0166 (0.0220)	Prec@1 100.000 (99.895)
Epoch: [64][750/1194]	Time 1.833 (1.896)	Loss 0.0225 (0.0217)	Prec@1 100.000 (99.902)
Epoch: [64][800/1194]	Time 1.830 (1.892)	Loss 0.0219 (0.0219)	Prec@1 99.750 (99.892)
Epoch: [64][850/1194]	Time 1.830 (1.889)	Loss 0.0221 (0.0217)	Prec@1 100.000 (99.893)
Epoch: [64][900/1194]	Time 1.840 (1.886)	Loss 0.0264 (0.0218)	Prec@1 100.000 (99.896)
Epoch: [64][950/1194]	Time 1.841 (1.883)	Loss 0.0132 (0.0222)	Prec@1 100.000 (99.888)
Epoch: [64][1000/1194]	Time 1.834 (1.881)	Loss 0.0186 (0.0222)	Prec@1 100.000 (99.888)
Epoch: [64][1050/1194]	Time 1.841 (1.879)	Loss 0.0215 (0.0221)	Prec@1 100.000 (99.890)
Epoch: [64][1100/1194]	Time 1.850 (1.877)	Loss 0.0189 (0.0221)	Prec@1 99.750 (99.889)
Epoch: [64][1150/1194]	Time 1.853 (1.876)	Loss 0.0391 (0.0221)	Prec@1 99.750 (99.891)
