Epoch: [216][50/1194]	Time 1.826 (1.881)	Loss 0.0044 (0.0107)	Prec@1 100.000 (99.975)
Epoch: [216][100/1194]	Time 1.849 (1.855)	Loss 0.0079 (0.0105)	Prec@1 100.000 (99.987)
Epoch: [216][150/1194]	Time 1.826 (1.847)	Loss 0.0091 (0.0104)	Prec@1 100.000 (99.992)
Epoch: [216][200/1194]	Time 1.823 (1.842)	Loss 0.0056 (0.0101)	Prec@1 100.000 (99.994)
Epoch: [216][250/1194]	Time 1.835 (1.840)	Loss 0.0208 (0.0103)	Prec@1 100.000 (99.995)
Epoch: [216][300/1194]	Time 1.825 (1.839)	Loss 0.0156 (0.0101)	Prec@1 100.000 (99.996)
Epoch: [216][350/1194]	Time 1.834 (1.837)	Loss 0.0276 (0.0106)	Prec@1 99.750 (99.989)
Epoch: [216][400/1194]	Time 1.823 (1.836)	Loss 0.0124 (0.0104)	Prec@1 100.000 (99.987)
Epoch: [216][450/1194]	Time 1.845 (1.836)	Loss 0.0089 (0.0106)	Prec@1 100.000 (99.989)
Epoch: [216][500/1194]	Time 1.824 (1.835)	Loss 0.0086 (0.0103)	Prec@1 100.000 (99.990)
Epoch: [216][550/1194]	Time 1.826 (1.835)	Loss 0.0078 (0.0104)	Prec@1 100.000 (99.989)
Epoch: [216][600/1194]	Time 1.837 (1.835)	Loss 0.0037 (0.0105)	Prec@1 100.000 (99.987)
Epoch: [216][650/1194]	Time 1.827 (1.834)	Loss 0.0060 (0.0107)	Prec@1 100.000 (99.985)
Epoch: [216][700/1194]	Time 1.832 (1.834)	Loss 0.0055 (0.0104)	Prec@1 100.000 (99.986)
Epoch: [216][750/1194]	Time 1.836 (1.834)	Loss 0.0224 (0.0105)	Prec@1 100.000 (99.985)
Epoch: [216][800/1194]	Time 1.825 (1.834)	Loss 0.0055 (0.0106)	Prec@1 100.000 (99.986)
Epoch: [216][850/1194]	Time 1.834 (1.834)	Loss 0.0065 (0.0106)	Prec@1 100.000 (99.987)
Epoch: [216][900/1194]	Time 1.837 (1.834)	Loss 0.0107 (0.0105)	Prec@1 100.000 (99.987)
Epoch: [216][950/1194]	Time 1.850 (1.834)	Loss 0.0164 (0.0107)	Prec@1 100.000 (99.986)
Epoch: [216][1000/1194]	Time 1.828 (1.834)	Loss 0.0164 (0.0109)	Prec@1 100.000 (99.980)
Epoch: [216][1050/1194]	Time 1.844 (1.834)	Loss 0.0137 (0.0111)	Prec@1 100.000 (99.977)
Epoch: [216][1100/1194]	Time 1.841 (1.834)	Loss 0.0076 (0.0110)	Prec@1 100.000 (99.978)
Epoch: [216][1150/1194]	Time 1.829 (1.835)	Loss 0.0070 (0.0111)	Prec@1 100.000 (99.977)
