Epoch: [45][50/1194]	Time 1.823 (1.892)	Loss 0.0311 (0.0491)	Prec@1 100.000 (99.575)
Epoch: [45][100/1194]	Time 1.820 (1.860)	Loss 0.0705 (0.0392)	Prec@1 99.000 (99.700)
Epoch: [45][150/1194]	Time 1.839 (1.850)	Loss 0.0286 (0.0354)	Prec@1 100.000 (99.733)
Epoch: [45][200/1194]	Time 1.825 (1.844)	Loss 0.0199 (0.0345)	Prec@1 100.000 (99.750)
Epoch: [45][250/1194]	Time 1.830 (1.843)	Loss 0.0211 (0.0352)	Prec@1 100.000 (99.760)
Epoch: [45][300/1194]	Time 1.835 (1.842)	Loss 0.0393 (0.0370)	Prec@1 99.250 (99.758)
Epoch: [45][350/1194]	Time 1.838 (1.842)	Loss 0.1703 (0.0386)	Prec@1 97.750 (99.736)
Epoch: [45][400/1194]	Time 1.829 (1.841)	Loss 0.0213 (0.0376)	Prec@1 99.750 (99.731)
Epoch: [45][450/1194]	Time 1.824 (1.840)	Loss 0.1318 (0.0386)	Prec@1 97.750 (99.706)
Epoch: [45][500/1194]	Time 1.826 (1.840)	Loss 0.0320 (0.0386)	Prec@1 100.000 (99.705)
Epoch: [45][550/1194]	Time 1.840 (1.839)	Loss 0.0230 (0.0389)	Prec@1 100.000 (99.716)
Epoch: [45][600/1194]	Time 1.830 (1.839)	Loss 0.0172 (0.0381)	Prec@1 100.000 (99.725)
Epoch: [45][650/1194]	Time 1.838 (1.839)	Loss 0.0956 (0.0379)	Prec@1 99.000 (99.731)
Epoch: [45][700/1194]	Time 1.840 (1.840)	Loss 0.0191 (0.0381)	Prec@1 100.000 (99.721)
Epoch: [45][750/1194]	Time 1.839 (1.840)	Loss 0.0324 (0.0375)	Prec@1 100.000 (99.725)
Epoch: [45][800/1194]	Time 1.832 (1.840)	Loss 0.0360 (0.0378)	Prec@1 100.000 (99.725)
Epoch: [45][850/1194]	Time 1.851 (1.840)	Loss 0.0570 (0.0374)	Prec@1 100.000 (99.735)
Epoch: [45][900/1194]	Time 1.831 (1.840)	Loss 0.0398 (0.0369)	Prec@1 99.750 (99.737)
Epoch: [45][950/1194]	Time 1.847 (1.840)	Loss 0.0353 (0.0366)	Prec@1 99.000 (99.742)
Epoch: [45][1000/1194]	Time 1.849 (1.840)	Loss 0.0289 (0.0362)	Prec@1 100.000 (99.752)
Epoch: [45][1050/1194]	Time 1.840 (1.840)	Loss 0.0236 (0.0360)	Prec@1 99.750 (99.758)
Epoch: [45][1100/1194]	Time 1.841 (1.840)	Loss 0.0176 (0.0359)	Prec@1 100.000 (99.756)
Epoch: [45][1150/1194]	Time 1.831 (1.840)	Loss 0.0575 (0.0359)	Prec@1 100.000 (99.761)
