Epoch: [157][50/1194]	Time 1.821 (1.882)	Loss 0.0077 (0.0105)	Prec@1 100.000 (100.000)
Epoch: [157][100/1194]	Time 1.824 (1.854)	Loss 0.0100 (0.0129)	Prec@1 100.000 (99.950)
Epoch: [157][150/1194]	Time 1.838 (1.845)	Loss 0.0111 (0.0130)	Prec@1 100.000 (99.950)
Epoch: [157][200/1194]	Time 1.821 (1.841)	Loss 0.0086 (0.0137)	Prec@1 100.000 (99.944)
Epoch: [157][250/1194]	Time 1.834 (1.839)	Loss 0.0149 (0.0128)	Prec@1 99.750 (99.950)
Epoch: [157][300/1194]	Time 1.827 (1.837)	Loss 0.0063 (0.0130)	Prec@1 100.000 (99.958)
Epoch: [157][350/1194]	Time 1.835 (1.836)	Loss 0.0088 (0.0124)	Prec@1 100.000 (99.964)
Epoch: [157][400/1194]	Time 1.820 (1.835)	Loss 0.0052 (0.0132)	Prec@1 100.000 (99.959)
Epoch: [157][450/1194]	Time 1.833 (1.834)	Loss 0.0080 (0.0129)	Prec@1 100.000 (99.961)
Epoch: [157][500/1194]	Time 1.829 (1.834)	Loss 0.0207 (0.0129)	Prec@1 99.750 (99.963)
Epoch: [157][550/1194]	Time 1.819 (1.833)	Loss 0.0538 (0.0132)	Prec@1 99.750 (99.961)
Epoch: [157][600/1194]	Time 1.838 (1.833)	Loss 0.0092 (0.0133)	Prec@1 100.000 (99.960)
Epoch: [157][650/1194]	Time 1.822 (1.833)	Loss 0.0079 (0.0130)	Prec@1 100.000 (99.963)
Epoch: [157][700/1194]	Time 1.834 (1.833)	Loss 0.0117 (0.0128)	Prec@1 100.000 (99.966)
Epoch: [157][750/1194]	Time 1.834 (1.833)	Loss 0.0083 (0.0127)	Prec@1 100.000 (99.968)
Epoch: [157][800/1194]	Time 1.857 (1.833)	Loss 0.0246 (0.0128)	Prec@1 100.000 (99.970)
Epoch: [157][850/1194]	Time 1.852 (1.833)	Loss 0.0058 (0.0126)	Prec@1 100.000 (99.972)
Epoch: [157][900/1194]	Time 1.830 (1.833)	Loss 0.0145 (0.0128)	Prec@1 99.750 (99.969)
Epoch: [157][950/1194]	Time 1.833 (1.833)	Loss 0.0053 (0.0130)	Prec@1 100.000 (99.971)
Epoch: [157][1000/1194]	Time 1.830 (1.832)	Loss 0.0114 (0.0129)	Prec@1 100.000 (99.972)
Epoch: [157][1050/1194]	Time 1.828 (1.832)	Loss 0.0208 (0.0129)	Prec@1 99.750 (99.971)
Epoch: [157][1100/1194]	Time 1.820 (1.832)	Loss 0.0094 (0.0129)	Prec@1 100.000 (99.970)
Epoch: [157][1150/1194]	Time 1.818 (1.831)	Loss 0.0079 (0.0129)	Prec@1 100.000 (99.972)
