Epoch: [81][50/1194]	Time 1.827 (1.951)	Loss 0.0068 (0.0127)	Prec@1 100.000 (100.000)
Epoch: [81][100/1194]	Time 1.826 (1.889)	Loss 0.0100 (0.0140)	Prec@1 100.000 (99.987)
Epoch: [81][150/1194]	Time 1.831 (1.870)	Loss 0.0112 (0.0142)	Prec@1 100.000 (99.975)
Epoch: [81][200/1194]	Time 1.847 (1.861)	Loss 0.0155 (0.0147)	Prec@1 100.000 (99.963)
Epoch: [81][250/1194]	Time 1.830 (1.855)	Loss 0.0134 (0.0166)	Prec@1 100.000 (99.940)
Epoch: [81][300/1194]	Time 1.818 (1.850)	Loss 0.0137 (0.0162)	Prec@1 100.000 (99.938)
Epoch: [81][350/1194]	Time 1.820 (1.846)	Loss 0.0101 (0.0174)	Prec@1 100.000 (99.921)
Epoch: [81][400/1194]	Time 1.837 (1.844)	Loss 0.0091 (0.0178)	Prec@1 100.000 (99.916)
Epoch: [81][450/1194]	Time 1.822 (1.841)	Loss 0.0151 (0.0180)	Prec@1 100.000 (99.908)
Epoch: [81][500/1194]	Time 4.167 (2.190)	Loss 0.0170 (0.0182)	Prec@1 100.000 (99.912)
Epoch: [81][550/1194]	Time 4.111 (2.284)	Loss 0.0082 (0.0184)	Prec@1 100.000 (99.916)
Epoch: [81][600/1194]	Time 1.814 (2.442)	Loss 0.0128 (0.0185)	Prec@1 100.000 (99.917)
Epoch: [81][650/1194]	Time 3.730 (2.522)	Loss 0.0286 (0.0184)	Prec@1 100.000 (99.913)
Epoch: [81][700/1194]	Time 7.173 (2.582)	Loss 0.0123 (0.0182)	Prec@1 100.000 (99.914)
Epoch: [81][750/1194]	Time 2.126 (2.634)	Loss 0.0220 (0.0182)	Prec@1 99.750 (99.918)
Epoch: [81][800/1194]	Time 1.814 (2.713)	Loss 0.0066 (0.0185)	Prec@1 100.000 (99.911)
Epoch: [81][850/1194]	Time 4.956 (2.751)	Loss 0.0174 (0.0184)	Prec@1 100.000 (99.913)
Epoch: [81][900/1194]	Time 3.630 (2.759)	Loss 0.0240 (0.0182)	Prec@1 100.000 (99.917)
Epoch: [81][950/1194]	Time 2.624 (2.779)	Loss 0.0172 (0.0184)	Prec@1 100.000 (99.914)
Epoch: [81][1000/1194]	Time 2.366 (2.800)	Loss 0.0113 (0.0183)	Prec@1 100.000 (99.915)
Epoch: [81][1050/1194]	Time 4.739 (2.818)	Loss 0.0079 (0.0181)	Prec@1 100.000 (99.918)
Epoch: [81][1100/1194]	Time 3.456 (2.840)	Loss 0.0233 (0.0179)	Prec@1 100.000 (99.920)
Epoch: [81][1150/1194]	Time 1.808 (2.851)	Loss 0.0077 (0.0178)	Prec@1 100.000 (99.921)
