Epoch: [227][50/1194]	Time 1.833 (1.883)	Loss 0.0374 (0.0139)	Prec@1 99.750 (99.975)
Epoch: [227][100/1194]	Time 1.820 (1.857)	Loss 0.0125 (0.0132)	Prec@1 100.000 (99.950)
Epoch: [227][150/1194]	Time 1.843 (1.849)	Loss 0.0104 (0.0117)	Prec@1 100.000 (99.967)
Epoch: [227][200/1194]	Time 1.831 (1.844)	Loss 0.0089 (0.0137)	Prec@1 100.000 (99.938)
Epoch: [227][250/1194]	Time 1.833 (1.843)	Loss 0.0127 (0.0134)	Prec@1 100.000 (99.945)
Epoch: [227][300/1194]	Time 1.834 (1.842)	Loss 0.0086 (0.0147)	Prec@1 100.000 (99.925)
Epoch: [227][350/1194]	Time 1.847 (1.841)	Loss 0.0184 (0.0143)	Prec@1 100.000 (99.932)
Epoch: [227][400/1194]	Time 1.835 (1.840)	Loss 0.0183 (0.0138)	Prec@1 99.500 (99.934)
Epoch: [227][450/1194]	Time 1.855 (1.840)	Loss 0.0063 (0.0133)	Prec@1 100.000 (99.939)
Epoch: [227][500/1194]	Time 1.851 (1.840)	Loss 0.0114 (0.0129)	Prec@1 100.000 (99.945)
Epoch: [227][550/1194]	Time 1.832 (1.839)	Loss 0.0047 (0.0133)	Prec@1 100.000 (99.943)
Epoch: [227][600/1194]	Time 1.831 (1.839)	Loss 0.0042 (0.0136)	Prec@1 100.000 (99.942)
Epoch: [227][650/1194]	Time 1.835 (1.839)	Loss 0.0045 (0.0132)	Prec@1 100.000 (99.946)
Epoch: [227][700/1194]	Time 1.834 (1.838)	Loss 0.0601 (0.0137)	Prec@1 99.000 (99.941)
Epoch: [227][750/1194]	Time 1.842 (1.838)	Loss 0.0107 (0.0134)	Prec@1 100.000 (99.945)
Epoch: [227][800/1194]	Time 1.850 (1.838)	Loss 0.0062 (0.0133)	Prec@1 100.000 (99.947)
Epoch: [227][850/1194]	Time 1.846 (1.838)	Loss 0.0089 (0.0131)	Prec@1 100.000 (99.950)
Epoch: [227][900/1194]	Time 1.830 (1.838)	Loss 0.0206 (0.0129)	Prec@1 100.000 (99.953)
Epoch: [227][950/1194]	Time 1.835 (1.838)	Loss 0.0129 (0.0130)	Prec@1 99.750 (99.950)
Epoch: [227][1000/1194]	Time 1.841 (1.838)	Loss 0.0073 (0.0128)	Prec@1 100.000 (99.951)
Epoch: [227][1050/1194]	Time 1.839 (1.838)	Loss 0.0118 (0.0130)	Prec@1 100.000 (99.950)
Epoch: [227][1100/1194]	Time 1.856 (1.838)	Loss 0.0241 (0.0130)	Prec@1 100.000 (99.952)
Epoch: [227][1150/1194]	Time 1.836 (1.838)	Loss 0.0071 (0.0128)	Prec@1 100.000 (99.954)
