Epoch: [87][50/1194]	Time 1.816 (1.912)	Loss 0.0055 (0.0129)	Prec@1 100.000 (99.950)
Epoch: [87][100/1194]	Time 1.815 (1.863)	Loss 0.0058 (0.0120)	Prec@1 100.000 (99.975)
Epoch: [87][150/1194]	Time 1.815 (1.847)	Loss 0.0164 (0.0139)	Prec@1 99.750 (99.950)
Epoch: [87][200/1194]	Time 1.810 (1.839)	Loss 0.0149 (0.0145)	Prec@1 99.750 (99.944)
Epoch: [87][250/1194]	Time 1.817 (1.834)	Loss 0.0571 (0.0159)	Prec@1 99.000 (99.925)
Epoch: [87][300/1194]	Time 1.814 (1.831)	Loss 0.0085 (0.0158)	Prec@1 100.000 (99.917)
Epoch: [87][350/1194]	Time 1.815 (1.828)	Loss 0.0213 (0.0162)	Prec@1 100.000 (99.914)
Epoch: [87][400/1194]	Time 1.841 (1.827)	Loss 0.0236 (0.0160)	Prec@1 100.000 (99.919)
Epoch: [87][450/1194]	Time 1.844 (1.826)	Loss 0.0208 (0.0158)	Prec@1 99.750 (99.917)
Epoch: [87][500/1194]	Time 1.842 (1.826)	Loss 0.0144 (0.0159)	Prec@1 100.000 (99.922)
Epoch: [87][550/1194]	Time 1.822 (1.826)	Loss 0.0077 (0.0154)	Prec@1 100.000 (99.930)
Epoch: [87][600/1194]	Time 1.821 (1.826)	Loss 0.0343 (0.0154)	Prec@1 100.000 (99.933)
Epoch: [87][650/1194]	Time 1.836 (1.827)	Loss 0.0225 (0.0154)	Prec@1 100.000 (99.938)
Epoch: [87][700/1194]	Time 1.827 (1.828)	Loss 0.0084 (0.0152)	Prec@1 100.000 (99.941)
Epoch: [87][750/1194]	Time 1.838 (1.828)	Loss 0.0172 (0.0152)	Prec@1 99.750 (99.940)
Epoch: [87][800/1194]	Time 1.816 (1.828)	Loss 0.0170 (0.0156)	Prec@1 100.000 (99.939)
Epoch: [87][850/1194]	Time 1.835 (1.829)	Loss 0.0126 (0.0159)	Prec@1 100.000 (99.934)
Epoch: [87][900/1194]	Time 1.829 (1.829)	Loss 0.0374 (0.0162)	Prec@1 100.000 (99.936)
Epoch: [87][950/1194]	Time 1.832 (1.829)	Loss 0.0657 (0.0163)	Prec@1 99.250 (99.936)
Epoch: [87][1000/1194]	Time 1.823 (1.829)	Loss 0.0664 (0.0166)	Prec@1 99.250 (99.931)
Epoch: [87][1050/1194]	Time 1.837 (1.830)	Loss 0.0360 (0.0168)	Prec@1 100.000 (99.931)
Epoch: [87][1100/1194]	Time 1.829 (1.830)	Loss 0.0147 (0.0169)	Prec@1 100.000 (99.928)
Epoch: [87][1150/1194]	Time 1.839 (1.830)	Loss 0.0168 (0.0168)	Prec@1 100.000 (99.928)
