Epoch: [118][50/1194]	Time 1.840 (1.899)	Loss 0.0086 (0.0097)	Prec@1 100.000 (100.000)
Epoch: [118][100/1194]	Time 1.833 (1.868)	Loss 0.0099 (0.0107)	Prec@1 100.000 (99.987)
Epoch: [118][150/1194]	Time 1.840 (1.856)	Loss 0.0110 (0.0105)	Prec@1 100.000 (99.992)
Epoch: [118][200/1194]	Time 1.834 (1.851)	Loss 0.0059 (0.0106)	Prec@1 100.000 (99.994)
Epoch: [118][250/1194]	Time 1.834 (1.848)	Loss 0.0130 (0.0105)	Prec@1 100.000 (99.995)
Epoch: [118][300/1194]	Time 1.820 (1.844)	Loss 0.0071 (0.0104)	Prec@1 100.000 (99.996)
Epoch: [118][350/1194]	Time 1.833 (1.843)	Loss 0.0088 (0.0106)	Prec@1 100.000 (99.989)
Epoch: [118][400/1194]	Time 1.849 (1.842)	Loss 0.0122 (0.0108)	Prec@1 100.000 (99.987)
Epoch: [118][450/1194]	Time 1.847 (1.840)	Loss 0.0124 (0.0108)	Prec@1 100.000 (99.989)
Epoch: [118][500/1194]	Time 1.834 (1.839)	Loss 0.0107 (0.0107)	Prec@1 100.000 (99.990)
Epoch: [118][550/1194]	Time 1.832 (1.838)	Loss 0.0109 (0.0109)	Prec@1 100.000 (99.989)
Epoch: [118][600/1194]	Time 1.835 (1.837)	Loss 0.0111 (0.0106)	Prec@1 100.000 (99.990)
Epoch: [118][650/1194]	Time 1.847 (1.837)	Loss 0.0094 (0.0107)	Prec@1 100.000 (99.988)
Epoch: [118][700/1194]	Time 1.822 (1.837)	Loss 0.0073 (0.0107)	Prec@1 100.000 (99.987)
Epoch: [118][750/1194]	Time 1.857 (1.837)	Loss 0.0095 (0.0110)	Prec@1 100.000 (99.987)
Epoch: [118][800/1194]	Time 1.826 (1.837)	Loss 0.0092 (0.0110)	Prec@1 100.000 (99.987)
Epoch: [118][850/1194]	Time 1.831 (1.837)	Loss 0.0086 (0.0109)	Prec@1 100.000 (99.988)
Epoch: [118][900/1194]	Time 1.846 (1.837)	Loss 0.0044 (0.0112)	Prec@1 100.000 (99.985)
Epoch: [118][950/1194]	Time 1.831 (1.837)	Loss 0.0059 (0.0116)	Prec@1 100.000 (99.982)
Epoch: [118][1000/1194]	Time 1.843 (1.836)	Loss 0.0084 (0.0118)	Prec@1 100.000 (99.981)
Epoch: [118][1050/1194]	Time 1.830 (1.836)	Loss 0.0081 (0.0118)	Prec@1 100.000 (99.982)
Epoch: [118][1100/1194]	Time 1.837 (1.836)	Loss 0.0080 (0.0118)	Prec@1 100.000 (99.981)
Epoch: [118][1150/1194]	Time 1.832 (1.837)	Loss 0.0221 (0.0119)	Prec@1 100.000 (99.980)
