Epoch: [23][50/1194]	Time 1.836 (1.890)	Loss 0.0909 (0.1130)	Prec@1 99.750 (98.925)
Epoch: [23][100/1194]	Time 1.839 (1.865)	Loss 0.0804 (0.1024)	Prec@1 99.500 (99.150)
Epoch: [23][150/1194]	Time 1.844 (1.856)	Loss 0.1061 (0.1069)	Prec@1 99.000 (99.108)
Epoch: [23][200/1194]	Time 1.834 (1.853)	Loss 0.1646 (0.1044)	Prec@1 98.000 (99.175)
Epoch: [23][250/1194]	Time 1.853 (1.850)	Loss 0.0769 (0.1069)	Prec@1 99.500 (99.100)
Epoch: [23][300/1194]	Time 1.841 (1.849)	Loss 0.0994 (0.1088)	Prec@1 99.500 (99.067)
Epoch: [23][350/1194]	Time 1.828 (1.847)	Loss 0.0518 (0.1071)	Prec@1 99.750 (99.086)
Epoch: [23][400/1194]	Time 1.837 (1.845)	Loss 0.0789 (0.1055)	Prec@1 98.500 (99.112)
Epoch: [23][450/1194]	Time 1.831 (1.844)	Loss 0.0950 (0.1053)	Prec@1 98.750 (99.125)
Epoch: [23][500/1194]	Time 1.832 (1.843)	Loss 0.0669 (0.1042)	Prec@1 99.500 (99.135)
Epoch: [23][550/1194]	Time 1.835 (1.843)	Loss 0.1051 (0.1039)	Prec@1 99.250 (99.134)
Epoch: [23][600/1194]	Time 1.838 (1.842)	Loss 0.1080 (0.1043)	Prec@1 99.500 (99.144)
Epoch: [23][650/1194]	Time 1.832 (1.841)	Loss 0.1496 (0.1029)	Prec@1 98.500 (99.160)
Epoch: [23][700/1194]	Time 1.830 (1.840)	Loss 0.1055 (0.1027)	Prec@1 99.500 (99.170)
Epoch: [23][750/1194]	Time 1.829 (1.840)	Loss 0.0855 (0.1039)	Prec@1 99.500 (99.135)
Epoch: [23][800/1194]	Time 1.830 (1.840)	Loss 0.0713 (0.1037)	Prec@1 100.000 (99.141)
Epoch: [23][850/1194]	Time 1.836 (1.840)	Loss 0.0691 (0.1038)	Prec@1 99.750 (99.147)
Epoch: [23][900/1194]	Time 1.834 (1.839)	Loss 0.1622 (0.1059)	Prec@1 98.750 (99.126)
Epoch: [23][950/1194]	Time 1.833 (1.839)	Loss 0.1123 (0.1060)	Prec@1 99.750 (99.137)
Epoch: [23][1000/1194]	Time 1.851 (1.839)	Loss 0.2153 (0.1070)	Prec@1 97.500 (99.118)
Epoch: [23][1050/1194]	Time 1.833 (1.839)	Loss 0.1384 (0.1069)	Prec@1 98.500 (99.117)
Epoch: [23][1100/1194]	Time 1.835 (1.839)	Loss 0.1144 (0.1070)	Prec@1 99.000 (99.115)
Epoch: [23][1150/1194]	Time 1.841 (1.839)	Loss 0.0644 (0.1072)	Prec@1 100.000 (99.107)
