Epoch: [167][50/1194]	Time 1.838 (1.888)	Loss 0.0263 (0.0128)	Prec@1 99.750 (99.950)
Epoch: [167][100/1194]	Time 1.829 (1.860)	Loss 0.0098 (0.0121)	Prec@1 100.000 (99.950)
Epoch: [167][150/1194]	Time 1.830 (1.849)	Loss 0.0305 (0.0144)	Prec@1 99.500 (99.908)
Epoch: [167][200/1194]	Time 1.821 (1.844)	Loss 0.0065 (0.0130)	Prec@1 100.000 (99.931)
Epoch: [167][250/1194]	Time 1.821 (1.841)	Loss 0.0070 (0.0127)	Prec@1 100.000 (99.945)
Epoch: [167][300/1194]	Time 1.822 (1.839)	Loss 0.0061 (0.0121)	Prec@1 100.000 (99.950)
Epoch: [167][350/1194]	Time 1.818 (1.838)	Loss 0.0086 (0.0122)	Prec@1 100.000 (99.954)
Epoch: [167][400/1194]	Time 1.823 (1.836)	Loss 0.0084 (0.0124)	Prec@1 100.000 (99.953)
Epoch: [167][450/1194]	Time 1.829 (1.835)	Loss 0.0108 (0.0125)	Prec@1 100.000 (99.956)
Epoch: [167][500/1194]	Time 1.819 (1.834)	Loss 0.0086 (0.0122)	Prec@1 99.750 (99.957)
Epoch: [167][550/1194]	Time 1.821 (1.834)	Loss 0.0104 (0.0120)	Prec@1 100.000 (99.961)
Epoch: [167][600/1194]	Time 1.821 (1.834)	Loss 0.0068 (0.0119)	Prec@1 100.000 (99.965)
Epoch: [167][650/1194]	Time 1.829 (1.834)	Loss 0.0126 (0.0118)	Prec@1 100.000 (99.967)
Epoch: [167][700/1194]	Time 1.831 (1.834)	Loss 0.0127 (0.0119)	Prec@1 100.000 (99.970)
Epoch: [167][750/1194]	Time 1.823 (1.834)	Loss 0.0077 (0.0117)	Prec@1 100.000 (99.972)
Epoch: [167][800/1194]	Time 1.830 (1.834)	Loss 0.0053 (0.0118)	Prec@1 100.000 (99.972)
Epoch: [167][850/1194]	Time 1.830 (1.833)	Loss 0.0086 (0.0115)	Prec@1 100.000 (99.974)
Epoch: [167][900/1194]	Time 1.830 (1.833)	Loss 0.0119 (0.0114)	Prec@1 100.000 (99.975)
Epoch: [167][950/1194]	Time 1.841 (1.834)	Loss 0.0068 (0.0113)	Prec@1 100.000 (99.976)
Epoch: [167][1000/1194]	Time 1.819 (1.834)	Loss 0.0121 (0.0113)	Prec@1 100.000 (99.976)
Epoch: [167][1050/1194]	Time 1.829 (1.834)	Loss 0.0068 (0.0113)	Prec@1 100.000 (99.974)
Epoch: [167][1100/1194]	Time 1.827 (1.833)	Loss 0.0100 (0.0112)	Prec@1 100.000 (99.973)
Epoch: [167][1150/1194]	Time 1.826 (1.833)	Loss 0.0081 (0.0111)	Prec@1 100.000 (99.974)
