Epoch: [168][50/1194]	Time 1.825 (1.883)	Loss 0.0113 (0.0105)	Prec@1 100.000 (100.000)
Epoch: [168][100/1194]	Time 1.826 (1.857)	Loss 0.0089 (0.0123)	Prec@1 100.000 (99.963)
Epoch: [168][150/1194]	Time 1.830 (1.845)	Loss 0.0149 (0.0124)	Prec@1 100.000 (99.958)
Epoch: [168][200/1194]	Time 1.825 (1.840)	Loss 0.0073 (0.0116)	Prec@1 100.000 (99.963)
Epoch: [168][250/1194]	Time 1.832 (1.838)	Loss 0.0300 (0.0113)	Prec@1 99.750 (99.965)
Epoch: [168][300/1194]	Time 1.818 (1.835)	Loss 0.0110 (0.0115)	Prec@1 100.000 (99.963)
Epoch: [168][350/1194]	Time 1.825 (1.834)	Loss 0.0044 (0.0118)	Prec@1 100.000 (99.968)
Epoch: [168][400/1194]	Time 1.821 (1.833)	Loss 0.0215 (0.0119)	Prec@1 99.750 (99.966)
Epoch: [168][450/1194]	Time 1.832 (1.832)	Loss 0.0138 (0.0120)	Prec@1 100.000 (99.969)
Epoch: [168][500/1194]	Time 1.827 (1.832)	Loss 0.0074 (0.0121)	Prec@1 100.000 (99.972)
Epoch: [168][550/1194]	Time 1.828 (1.832)	Loss 0.0153 (0.0122)	Prec@1 100.000 (99.970)
Epoch: [168][600/1194]	Time 1.833 (1.832)	Loss 0.0137 (0.0128)	Prec@1 100.000 (99.960)
Epoch: [168][650/1194]	Time 1.829 (1.832)	Loss 0.0232 (0.0130)	Prec@1 99.500 (99.958)
Epoch: [168][700/1194]	Time 1.840 (1.832)	Loss 0.0214 (0.0127)	Prec@1 100.000 (99.961)
Epoch: [168][750/1194]	Time 1.827 (1.832)	Loss 0.0067 (0.0129)	Prec@1 100.000 (99.962)
Epoch: [168][800/1194]	Time 1.839 (1.832)	Loss 0.0233 (0.0127)	Prec@1 99.750 (99.963)
Epoch: [168][850/1194]	Time 1.838 (1.832)	Loss 0.0104 (0.0127)	Prec@1 100.000 (99.965)
Epoch: [168][900/1194]	Time 1.845 (1.832)	Loss 0.0081 (0.0127)	Prec@1 100.000 (99.965)
Epoch: [168][950/1194]	Time 1.837 (1.832)	Loss 0.0051 (0.0126)	Prec@1 100.000 (99.967)
Epoch: [168][1000/1194]	Time 1.840 (1.832)	Loss 0.0102 (0.0134)	Prec@1 100.000 (99.957)
Epoch: [168][1050/1194]	Time 1.832 (1.832)	Loss 0.0076 (0.0133)	Prec@1 100.000 (99.960)
Epoch: [168][1100/1194]	Time 1.827 (1.833)	Loss 0.0264 (0.0132)	Prec@1 100.000 (99.960)
Epoch: [168][1150/1194]	Time 1.842 (1.833)	Loss 0.0089 (0.0129)	Prec@1 100.000 (99.962)
