Epoch: [75][50/1194]	Time 1.829 (1.888)	Loss 0.0275 (0.0159)	Prec@1 100.000 (99.925)
Epoch: [75][100/1194]	Time 1.824 (1.855)	Loss 0.0947 (0.0249)	Prec@1 98.750 (99.825)
Epoch: [75][150/1194]	Time 1.822 (1.844)	Loss 0.0204 (0.0277)	Prec@1 100.000 (99.817)
Epoch: [75][200/1194]	Time 1.831 (1.841)	Loss 0.0409 (0.0250)	Prec@1 99.750 (99.856)
Epoch: [75][250/1194]	Time 1.840 (1.840)	Loss 0.0269 (0.0234)	Prec@1 100.000 (99.875)
Epoch: [75][300/1194]	Time 1.826 (1.840)	Loss 0.0094 (0.0216)	Prec@1 100.000 (99.892)
Epoch: [75][350/1194]	Time 1.837 (1.839)	Loss 0.0117 (0.0206)	Prec@1 100.000 (99.904)
Epoch: [75][400/1194]	Time 1.850 (1.839)	Loss 0.0075 (0.0208)	Prec@1 100.000 (99.906)
Epoch: [75][450/1194]	Time 1.848 (1.839)	Loss 0.0152 (0.0199)	Prec@1 100.000 (99.917)
Epoch: [75][500/1194]	Time 1.831 (1.839)	Loss 0.0119 (0.0199)	Prec@1 100.000 (99.918)
Epoch: [75][550/1194]	Time 1.849 (1.839)	Loss 0.0066 (0.0201)	Prec@1 100.000 (99.914)
Epoch: [75][600/1194]	Time 1.842 (1.839)	Loss 0.0214 (0.0206)	Prec@1 100.000 (99.906)
Epoch: [75][650/1194]	Time 1.834 (1.839)	Loss 0.0206 (0.0208)	Prec@1 99.750 (99.894)
Epoch: [75][700/1194]	Time 1.831 (1.839)	Loss 0.0665 (0.0212)	Prec@1 99.750 (99.893)
Epoch: [75][750/1194]	Time 1.837 (1.839)	Loss 0.0076 (0.0212)	Prec@1 100.000 (99.895)
Epoch: [75][800/1194]	Time 1.846 (1.839)	Loss 0.0197 (0.0210)	Prec@1 100.000 (99.894)
Epoch: [75][850/1194]	Time 1.847 (1.839)	Loss 0.0074 (0.0206)	Prec@1 100.000 (99.900)
Epoch: [75][900/1194]	Time 1.838 (1.839)	Loss 0.0068 (0.0212)	Prec@1 100.000 (99.892)
Epoch: [75][950/1194]	Time 1.840 (1.840)	Loss 0.0116 (0.0209)	Prec@1 100.000 (99.892)
Epoch: [75][1000/1194]	Time 1.847 (1.840)	Loss 0.0774 (0.0210)	Prec@1 99.750 (99.891)
Epoch: [75][1050/1194]	Time 1.832 (1.840)	Loss 0.0193 (0.0208)	Prec@1 100.000 (99.896)
Epoch: [75][1100/1194]	Time 1.857 (1.840)	Loss 0.0251 (0.0206)	Prec@1 99.750 (99.900)
Epoch: [75][1150/1194]	Time 1.833 (1.840)	Loss 0.0196 (0.0209)	Prec@1 100.000 (99.895)
