Epoch: [104][50/764]	Time 1.877 (1.656)	Loss 0.0479 (0.0322)	Prec@1 99.200 (99.760)
Epoch: [104][100/764]	Time 1.332 (1.748)	Loss 0.0177 (0.0290)	Prec@1 100.000 (99.760)
Epoch: [104][150/764]	Time 2.122 (1.844)	Loss 0.0315 (0.0285)	Prec@1 100.000 (99.787)
Epoch: [104][200/764]	Time 2.392 (1.843)	Loss 0.0476 (0.0276)	Prec@1 100.000 (99.780)
Epoch: [104][250/764]	Time 1.786 (1.854)	Loss 0.0146 (0.0275)	Prec@1 100.000 (99.808)
Epoch: [104][300/764]	Time 2.293 (1.894)	Loss 0.0289 (0.0288)	Prec@1 100.000 (99.787)
Epoch: [104][350/764]	Time 1.463 (1.889)	Loss 0.0339 (0.0295)	Prec@1 100.000 (99.771)
Epoch: [104][400/764]	Time 3.268 (1.940)	Loss 0.0149 (0.0289)	Prec@1 100.000 (99.790)
Epoch: [104][450/764]	Time 1.603 (1.937)	Loss 0.0275 (0.0283)	Prec@1 100.000 (99.804)
Epoch: [104][500/764]	Time 2.433 (1.923)	Loss 0.0146 (0.0295)	Prec@1 100.000 (99.784)
Epoch: [104][550/764]	Time 1.814 (1.935)	Loss 0.0184 (0.0289)	Prec@1 100.000 (99.789)
Epoch: [104][600/764]	Time 1.749 (1.923)	Loss 0.0256 (0.0284)	Prec@1 100.000 (99.793)
Epoch: [104][650/764]	Time 1.750 (1.944)	Loss 0.0278 (0.0289)	Prec@1 100.000 (99.791)
Epoch: [104][700/764]	Time 1.452 (1.957)	Loss 0.0189 (0.0288)	Prec@1 100.000 (99.783)
Epoch: [104][750/764]	Time 3.106 (1.951)	Loss 0.0435 (0.0295)	Prec@1 100.000 (99.787)
