Epoch: [43][50/764]	Time 1.999 (3.291)	Loss 0.0380 (0.0959)	Prec@1 100.000 (98.800)
Epoch: [43][100/764]	Time 1.848 (3.051)	Loss 0.0568 (0.0907)	Prec@1 100.000 (99.040)
Epoch: [43][150/764]	Time 7.127 (2.884)	Loss 0.1224 (0.0952)	Prec@1 99.200 (99.067)
Epoch: [43][200/764]	Time 1.934 (2.718)	Loss 0.1611 (0.0966)	Prec@1 99.200 (99.060)
Epoch: [43][250/764]	Time 2.250 (2.925)	Loss 0.0755 (0.0962)	Prec@1 100.000 (99.072)
Epoch: [43][300/764]	Time 2.137 (2.935)	Loss 0.1684 (0.0957)	Prec@1 98.400 (99.040)
Epoch: [43][350/764]	Time 2.001 (2.893)	Loss 0.1058 (0.0949)	Prec@1 100.000 (99.074)
Epoch: [43][400/764]	Time 3.091 (2.991)	Loss 0.1763 (0.0968)	Prec@1 98.400 (99.050)
Epoch: [43][450/764]	Time 2.709 (2.995)	Loss 0.1936 (0.0993)	Prec@1 96.800 (99.013)
Epoch: [43][500/764]	Time 2.361 (2.923)	Loss 0.1065 (0.1021)	Prec@1 99.200 (98.960)
Epoch: [43][550/764]	Time 1.891 (2.952)	Loss 0.0748 (0.0999)	Prec@1 99.200 (99.004)
Epoch: [43][600/764]	Time 1.938 (2.954)	Loss 0.0719 (0.1007)	Prec@1 99.200 (98.993)
Epoch: [43][650/764]	Time 1.721 (2.944)	Loss 0.0425 (0.0993)	Prec@1 100.000 (99.009)
Epoch: [43][700/764]	Time 2.929 (2.966)	Loss 0.0742 (0.0982)	Prec@1 100.000 (99.029)
Epoch: [43][750/764]	Time 10.627 (2.972)	Loss 0.0870 (0.0989)	Prec@1 98.400 (99.008)
