Epoch: [165][50/764]	Time 1.499 (2.228)	Loss 0.0129 (0.0411)	Prec@1 100.000 (99.680)
Epoch: [165][100/764]	Time 2.944 (1.994)	Loss 0.0162 (0.0347)	Prec@1 100.000 (99.720)
Epoch: [165][150/764]	Time 1.387 (1.803)	Loss 0.0118 (0.0325)	Prec@1 100.000 (99.760)
Epoch: [165][200/764]	Time 0.933 (1.667)	Loss 0.0112 (0.0302)	Prec@1 100.000 (99.780)
Epoch: [165][250/764]	Time 0.854 (1.592)	Loss 0.0487 (0.0296)	Prec@1 99.200 (99.760)
Epoch: [165][300/764]	Time 1.113 (1.575)	Loss 0.0687 (0.0299)	Prec@1 98.400 (99.733)
Epoch: [165][350/764]	Time 1.842 (1.589)	Loss 0.0312 (0.0291)	Prec@1 100.000 (99.737)
Epoch: [165][400/764]	Time 1.067 (1.580)	Loss 0.0230 (0.0285)	Prec@1 100.000 (99.740)
Epoch: [165][450/764]	Time 4.416 (1.602)	Loss 0.0332 (0.0275)	Prec@1 100.000 (99.751)
Epoch: [165][500/764]	Time 1.110 (1.590)	Loss 0.0133 (0.0283)	Prec@1 100.000 (99.752)
Epoch: [165][550/764]	Time 1.342 (1.549)	Loss 0.0249 (0.0282)	Prec@1 100.000 (99.775)
Epoch: [165][600/764]	Time 1.467 (1.522)	Loss 0.0104 (0.0275)	Prec@1 100.000 (99.787)
Epoch: [165][650/764]	Time 1.337 (1.504)	Loss 0.0220 (0.0286)	Prec@1 100.000 (99.760)
Epoch: [165][700/764]	Time 1.659 (1.505)	Loss 0.0267 (0.0291)	Prec@1 99.200 (99.760)
Epoch: [165][750/764]	Time 1.677 (1.504)	Loss 0.0913 (0.0300)	Prec@1 98.400 (99.739)
