Epoch: [74][50/764]	Time 1.341 (1.415)	Loss 0.0447 (0.0470)	Prec@1 100.000 (99.440)
Epoch: [74][100/764]	Time 4.206 (1.498)	Loss 0.0281 (0.0505)	Prec@1 100.000 (99.400)
Epoch: [74][150/764]	Time 1.507 (1.613)	Loss 0.0287 (0.0498)	Prec@1 99.200 (99.413)
Epoch: [74][200/764]	Time 1.135 (1.513)	Loss 0.0421 (0.0484)	Prec@1 99.200 (99.440)
Epoch: [74][250/764]	Time 1.139 (1.704)	Loss 0.0417 (0.0476)	Prec@1 100.000 (99.488)
Epoch: [74][300/764]	Time 2.656 (1.660)	Loss 0.0656 (0.0468)	Prec@1 99.200 (99.507)
Epoch: [74][350/764]	Time 1.428 (1.629)	Loss 0.0561 (0.0455)	Prec@1 99.200 (99.497)
Epoch: [74][400/764]	Time 1.281 (1.668)	Loss 0.0521 (0.0447)	Prec@1 99.200 (99.520)
Epoch: [74][450/764]	Time 1.493 (1.639)	Loss 0.0759 (0.0466)	Prec@1 98.400 (99.502)
Epoch: [74][500/764]	Time 1.390 (1.663)	Loss 0.0626 (0.0468)	Prec@1 99.200 (99.536)
Epoch: [74][550/764]	Time 2.026 (1.640)	Loss 0.1018 (0.0469)	Prec@1 99.200 (99.535)
Epoch: [74][600/764]	Time 1.481 (1.683)	Loss 0.0999 (0.0482)	Prec@1 98.400 (99.513)
Epoch: [74][650/764]	Time 1.138 (1.673)	Loss 0.0611 (0.0485)	Prec@1 100.000 (99.520)
Epoch: [74][700/764]	Time 1.832 (1.733)	Loss 0.0220 (0.0483)	Prec@1 100.000 (99.526)
Epoch: [74][750/764]	Time 1.255 (1.712)	Loss 0.0428 (0.0484)	Prec@1 100.000 (99.536)
