Epoch: [203][50/764]	Time 1.039 (1.178)	Loss 0.0160 (0.0189)	Prec@1 100.000 (100.000)
Epoch: [203][100/764]	Time 0.802 (1.005)	Loss 0.0223 (0.0221)	Prec@1 100.000 (99.880)
Epoch: [203][150/764]	Time 0.894 (0.952)	Loss 0.0144 (0.0216)	Prec@1 100.000 (99.893)
Epoch: [203][200/764]	Time 0.944 (0.955)	Loss 0.0170 (0.0211)	Prec@1 100.000 (99.860)
Epoch: [203][250/764]	Time 1.064 (0.991)	Loss 0.0229 (0.0219)	Prec@1 99.200 (99.840)
Epoch: [203][300/764]	Time 0.936 (0.976)	Loss 0.0159 (0.0236)	Prec@1 100.000 (99.813)
Epoch: [203][350/764]	Time 1.215 (0.972)	Loss 0.0551 (0.0252)	Prec@1 99.200 (99.806)
Epoch: [203][400/764]	Time 0.683 (0.965)	Loss 0.0145 (0.0244)	Prec@1 100.000 (99.830)
Epoch: [203][450/764]	Time 0.937 (0.967)	Loss 0.0180 (0.0238)	Prec@1 100.000 (99.840)
Epoch: [203][500/764]	Time 0.736 (0.956)	Loss 0.0213 (0.0235)	Prec@1 100.000 (99.848)
Epoch: [203][550/764]	Time 1.096 (0.957)	Loss 0.0129 (0.0230)	Prec@1 100.000 (99.855)
Epoch: [203][600/764]	Time 0.774 (0.956)	Loss 0.0521 (0.0231)	Prec@1 99.200 (99.853)
Epoch: [203][650/764]	Time 0.693 (0.953)	Loss 0.0126 (0.0226)	Prec@1 100.000 (99.865)
Epoch: [203][700/764]	Time 1.606 (0.966)	Loss 0.0158 (0.0230)	Prec@1 100.000 (99.857)
Epoch: [203][750/764]	Time 1.050 (0.964)	Loss 0.0192 (0.0234)	Prec@1 99.200 (99.845)
