Epoch: [162][50/764]	Time 1.645 (1.350)	Loss 0.0168 (0.0260)	Prec@1 100.000 (99.840)
Epoch: [162][100/764]	Time 1.203 (1.360)	Loss 0.0120 (0.0242)	Prec@1 100.000 (99.880)
Epoch: [162][150/764]	Time 0.967 (1.385)	Loss 0.0174 (0.0254)	Prec@1 100.000 (99.813)
Epoch: [162][200/764]	Time 1.349 (1.338)	Loss 0.0127 (0.0240)	Prec@1 100.000 (99.820)
Epoch: [162][250/764]	Time 1.155 (1.305)	Loss 0.0330 (0.0259)	Prec@1 100.000 (99.792)
Epoch: [162][300/764]	Time 2.052 (1.394)	Loss 0.0745 (0.0294)	Prec@1 99.200 (99.773)
Epoch: [162][350/764]	Time 1.812 (1.475)	Loss 0.0241 (0.0310)	Prec@1 100.000 (99.726)
Epoch: [162][400/764]	Time 1.236 (1.546)	Loss 0.0732 (0.0314)	Prec@1 99.200 (99.730)
Epoch: [162][450/764]	Time 1.347 (1.537)	Loss 0.0327 (0.0304)	Prec@1 100.000 (99.751)
Epoch: [162][500/764]	Time 1.110 (1.559)	Loss 0.0230 (0.0294)	Prec@1 100.000 (99.776)
Epoch: [162][550/764]	Time 1.249 (1.545)	Loss 0.0098 (0.0302)	Prec@1 100.000 (99.760)
Epoch: [162][600/764]	Time 1.185 (1.531)	Loss 0.0099 (0.0294)	Prec@1 100.000 (99.767)
Epoch: [162][650/764]	Time 1.151 (1.529)	Loss 0.0099 (0.0289)	Prec@1 100.000 (99.772)
Epoch: [162][700/764]	Time 1.166 (1.529)	Loss 0.0222 (0.0293)	Prec@1 100.000 (99.760)
Epoch: [162][750/764]	Time 0.870 (1.525)	Loss 0.0235 (0.0290)	Prec@1 100.000 (99.760)
