Epoch: [166][50/764]	Time 1.526 (1.845)	Loss 0.0308 (0.0351)	Prec@1 100.000 (99.520)
Epoch: [166][100/764]	Time 1.032 (1.825)	Loss 0.0214 (0.0302)	Prec@1 100.000 (99.720)
Epoch: [166][150/764]	Time 1.207 (1.590)	Loss 0.0158 (0.0292)	Prec@1 100.000 (99.733)
Epoch: [166][200/764]	Time 1.099 (1.480)	Loss 0.0141 (0.0284)	Prec@1 100.000 (99.780)
Epoch: [166][250/764]	Time 1.150 (1.405)	Loss 0.0369 (0.0270)	Prec@1 100.000 (99.792)
Epoch: [166][300/764]	Time 4.845 (1.428)	Loss 0.0368 (0.0277)	Prec@1 99.200 (99.760)
Epoch: [166][350/764]	Time 1.118 (1.392)	Loss 0.0126 (0.0271)	Prec@1 100.000 (99.783)
Epoch: [166][400/764]	Time 1.668 (1.374)	Loss 0.0226 (0.0270)	Prec@1 100.000 (99.780)
Epoch: [166][450/764]	Time 0.936 (1.382)	Loss 0.0258 (0.0269)	Prec@1 100.000 (99.769)
Epoch: [166][500/764]	Time 1.389 (1.358)	Loss 0.0137 (0.0263)	Prec@1 100.000 (99.776)
Epoch: [166][550/764]	Time 0.809 (1.345)	Loss 0.0175 (0.0260)	Prec@1 100.000 (99.789)
Epoch: [166][600/764]	Time 0.808 (1.334)	Loss 0.0209 (0.0265)	Prec@1 100.000 (99.780)
Epoch: [166][650/764]	Time 1.269 (1.314)	Loss 0.0645 (0.0267)	Prec@1 99.200 (99.778)
Epoch: [166][700/764]	Time 0.989 (1.318)	Loss 0.0209 (0.0263)	Prec@1 100.000 (99.783)
Epoch: [166][750/764]	Time 1.131 (1.309)	Loss 0.0294 (0.0264)	Prec@1 99.200 (99.776)
