Epoch: [187][50/764]	Time 0.993 (0.968)	Loss 0.0115 (0.0212)	Prec@1 100.000 (99.840)
Epoch: [187][100/764]	Time 0.678 (1.121)	Loss 0.0442 (0.0240)	Prec@1 99.200 (99.840)
Epoch: [187][150/764]	Time 1.256 (1.121)	Loss 0.0213 (0.0271)	Prec@1 100.000 (99.813)
Epoch: [187][200/764]	Time 1.698 (1.181)	Loss 0.0169 (0.0267)	Prec@1 100.000 (99.820)
Epoch: [187][250/764]	Time 1.513 (1.251)	Loss 0.0134 (0.0264)	Prec@1 100.000 (99.824)
Epoch: [187][300/764]	Time 1.457 (1.260)	Loss 0.0153 (0.0256)	Prec@1 100.000 (99.827)
Epoch: [187][350/764]	Time 0.968 (1.257)	Loss 0.0202 (0.0255)	Prec@1 100.000 (99.806)
Epoch: [187][400/764]	Time 1.090 (1.272)	Loss 0.0288 (0.0251)	Prec@1 99.200 (99.800)
Epoch: [187][450/764]	Time 1.468 (1.304)	Loss 0.0173 (0.0247)	Prec@1 100.000 (99.822)
Epoch: [187][500/764]	Time 1.247 (1.289)	Loss 0.0110 (0.0254)	Prec@1 100.000 (99.800)
Epoch: [187][550/764]	Time 1.740 (1.290)	Loss 0.0128 (0.0255)	Prec@1 100.000 (99.804)
Epoch: [187][600/764]	Time 1.454 (1.300)	Loss 0.0313 (0.0250)	Prec@1 100.000 (99.820)
Epoch: [187][650/764]	Time 1.302 (1.301)	Loss 0.0249 (0.0253)	Prec@1 100.000 (99.815)
Epoch: [187][700/764]	Time 0.819 (1.308)	Loss 0.0160 (0.0250)	Prec@1 100.000 (99.823)
Epoch: [187][750/764]	Time 0.898 (1.300)	Loss 0.0241 (0.0256)	Prec@1 100.000 (99.813)
