Epoch: [2][50/764]	Time 5.063 (4.102)	Loss 3.4060 (3.5851)	Prec@1 73.600 (70.320)
Epoch: [2][100/764]	Time 2.402 (3.916)	Loss 3.4447 (3.5280)	Prec@1 72.000 (70.960)
Epoch: [2][150/764]	Time 5.842 (4.005)	Loss 3.1700 (3.4950)	Prec@1 74.400 (70.853)
Epoch: [2][200/764]	Time 5.938 (4.031)	Loss 3.8339 (3.4583)	Prec@1 62.400 (71.580)
Epoch: [2][250/764]	Time 5.972 (4.035)	Loss 2.9159 (3.4283)	Prec@1 81.600 (71.952)
Epoch: [2][300/764]	Time 3.311 (3.981)	Loss 3.5399 (3.3970)	Prec@1 68.000 (72.080)
Epoch: [2][350/764]	Time 4.632 (4.009)	Loss 3.1769 (3.3529)	Prec@1 68.800 (72.377)
Epoch: [2][400/764]	Time 4.038 (4.024)	Loss 3.0054 (3.3151)	Prec@1 76.000 (72.730)
Epoch: [2][450/764]	Time 4.102 (4.032)	Loss 3.4837 (3.2955)	Prec@1 68.800 (72.676)
Epoch: [2][500/764]	Time 3.600 (4.038)	Loss 2.8076 (3.2572)	Prec@1 73.600 (72.928)
Epoch: [2][550/764]	Time 3.754 (4.042)	Loss 2.5338 (3.2258)	Prec@1 80.800 (73.215)
Epoch: [2][600/764]	Time 4.386 (4.065)	Loss 2.8813 (3.2010)	Prec@1 73.600 (73.267)
Epoch: [2][650/764]	Time 7.116 (4.052)	Loss 2.5175 (3.1665)	Prec@1 81.600 (73.551)
Epoch: [2][700/764]	Time 2.756 (4.038)	Loss 2.8323 (3.1412)	Prec@1 77.600 (73.697)
Epoch: [2][750/764]	Time 5.500 (4.013)	Loss 2.6577 (3.1161)	Prec@1 79.200 (73.861)
