Epoch: [47][50/1194]	Time 2.813 (2.874)	Loss 0.0613 (0.0221)	Prec@1 99.000 (99.875)
Epoch: [47][100/1194]	Time 2.811 (2.844)	Loss 0.0199 (0.0294)	Prec@1 100.000 (99.800)
Epoch: [47][150/1194]	Time 2.811 (2.833)	Loss 0.0213 (0.0271)	Prec@1 99.750 (99.808)
Epoch: [47][200/1194]	Time 2.818 (2.828)	Loss 0.0243 (0.0264)	Prec@1 100.000 (99.838)
Epoch: [47][250/1194]	Time 2.814 (2.825)	Loss 0.0220 (0.0257)	Prec@1 99.750 (99.850)
Epoch: [47][300/1194]	Time 2.747 (3.643)	Loss 0.0107 (0.0245)	Prec@1 100.000 (99.871)
Epoch: [47][350/1194]	Time 2.752 (3.516)	Loss 0.0151 (0.0242)	Prec@1 100.000 (99.879)
Epoch: [47][400/1194]	Time 2.758 (3.421)	Loss 0.0114 (0.0237)	Prec@1 100.000 (99.884)
Epoch: [47][450/1194]	Time 2.756 (3.347)	Loss 0.0290 (0.0236)	Prec@1 99.500 (99.883)
Epoch: [47][500/1194]	Time 2.760 (3.288)	Loss 0.0300 (0.0236)	Prec@1 99.500 (99.888)
Epoch: [47][550/1194]	Time 2.758 (3.240)	Loss 0.0130 (0.0236)	Prec@1 100.000 (99.889)
Epoch: [47][600/1194]	Time 2.760 (3.200)	Loss 0.0161 (0.0239)	Prec@1 100.000 (99.885)
Epoch: [47][650/1194]	Time 2.757 (3.166)	Loss 0.0196 (0.0241)	Prec@1 100.000 (99.888)
Epoch: [47][700/1194]	Time 2.759 (3.137)	Loss 0.0214 (0.0240)	Prec@1 100.000 (99.893)
Epoch: [47][750/1194]	Time 2.758 (3.112)	Loss 0.0232 (0.0242)	Prec@1 100.000 (99.883)
Epoch: [47][800/1194]	Time 2.763 (3.090)	Loss 0.0252 (0.0239)	Prec@1 99.750 (99.886)
Epoch: [47][850/1194]	Time 2.757 (3.071)	Loss 0.0313 (0.0239)	Prec@1 100.000 (99.893)
Epoch: [47][900/1194]	Time 2.760 (3.053)	Loss 0.0364 (0.0241)	Prec@1 99.500 (99.890)
Epoch: [47][950/1194]	Time 2.758 (3.038)	Loss 0.0263 (0.0241)	Prec@1 99.750 (99.887)
Epoch: [47][1000/1194]	Time 2.758 (3.024)	Loss 0.0223 (0.0240)	Prec@1 100.000 (99.891)
Epoch: [47][1050/1194]	Time 2.758 (3.011)	Loss 0.0102 (0.0239)	Prec@1 100.000 (99.892)
Epoch: [47][1100/1194]	Time 2.759 (3.000)	Loss 0.0388 (0.0240)	Prec@1 99.500 (99.892)
Epoch: [47][1150/1194]	Time 2.761 (2.989)	Loss 0.0226 (0.0238)	Prec@1 100.000 (99.895)
