Epoch: [217][50/1194]	Time 2.751 (2.799)	Loss 0.0111 (0.0078)	Prec@1 100.000 (99.975)
Epoch: [217][100/1194]	Time 2.749 (2.773)	Loss 0.0046 (0.0075)	Prec@1 100.000 (99.987)
Epoch: [217][150/1194]	Time 2.747 (2.765)	Loss 0.0057 (0.0076)	Prec@1 100.000 (99.992)
Epoch: [217][200/1194]	Time 2.745 (2.760)	Loss 0.0036 (0.0073)	Prec@1 100.000 (99.994)
Epoch: [217][250/1194]	Time 2.748 (2.758)	Loss 0.0068 (0.0072)	Prec@1 100.000 (99.995)
Epoch: [217][300/1194]	Time 2.746 (2.756)	Loss 0.0058 (0.0070)	Prec@1 100.000 (99.996)
Epoch: [217][350/1194]	Time 2.745 (2.755)	Loss 0.0041 (0.0075)	Prec@1 100.000 (99.996)
Epoch: [217][400/1194]	Time 2.747 (2.754)	Loss 0.0064 (0.0076)	Prec@1 100.000 (99.991)
Epoch: [217][450/1194]	Time 2.746 (2.753)	Loss 0.0063 (0.0077)	Prec@1 100.000 (99.992)
Epoch: [217][500/1194]	Time 2.748 (2.753)	Loss 0.0037 (0.0076)	Prec@1 100.000 (99.993)
Epoch: [217][550/1194]	Time 2.748 (2.752)	Loss 0.0064 (0.0077)	Prec@1 100.000 (99.993)
Epoch: [217][600/1194]	Time 2.749 (2.752)	Loss 0.0061 (0.0077)	Prec@1 100.000 (99.994)
Epoch: [217][650/1194]	Time 2.746 (2.751)	Loss 0.0044 (0.0078)	Prec@1 100.000 (99.994)
Epoch: [217][700/1194]	Time 2.746 (2.751)	Loss 0.0054 (0.0079)	Prec@1 100.000 (99.995)
Epoch: [217][750/1194]	Time 2.746 (2.751)	Loss 0.0143 (0.0084)	Prec@1 100.000 (99.988)
Epoch: [217][800/1194]	Time 2.749 (2.750)	Loss 0.0051 (0.0083)	Prec@1 100.000 (99.989)
Epoch: [217][850/1194]	Time 2.745 (2.750)	Loss 0.0091 (0.0083)	Prec@1 100.000 (99.990)
Epoch: [217][900/1194]	Time 2.748 (2.750)	Loss 0.0116 (0.0083)	Prec@1 100.000 (99.990)
Epoch: [217][950/1194]	Time 2.749 (2.750)	Loss 0.0096 (0.0083)	Prec@1 100.000 (99.991)
Epoch: [217][1000/1194]	Time 2.749 (2.750)	Loss 0.0072 (0.0082)	Prec@1 100.000 (99.991)
Epoch: [217][1050/1194]	Time 2.747 (2.750)	Loss 0.0122 (0.0082)	Prec@1 100.000 (99.992)
Epoch: [217][1100/1194]	Time 2.750 (2.750)	Loss 0.0080 (0.0081)	Prec@1 100.000 (99.992)
Epoch: [217][1150/1194]	Time 2.745 (2.750)	Loss 0.0079 (0.0081)	Prec@1 100.000 (99.992)
