Epoch: [107][50/1194]	Time 2.756 (2.818)	Loss 0.0051 (0.0100)	Prec@1 100.000 (100.000)
Epoch: [107][100/1194]	Time 2.758 (2.788)	Loss 0.0104 (0.0109)	Prec@1 100.000 (99.987)
Epoch: [107][150/1194]	Time 2.758 (2.778)	Loss 0.0089 (0.0102)	Prec@1 100.000 (99.992)
Epoch: [107][200/1194]	Time 2.760 (2.773)	Loss 0.0266 (0.0100)	Prec@1 99.750 (99.987)
Epoch: [107][250/1194]	Time 2.756 (2.770)	Loss 0.0074 (0.0103)	Prec@1 100.000 (99.985)
Epoch: [107][300/1194]	Time 2.758 (2.768)	Loss 0.0056 (0.0110)	Prec@1 100.000 (99.967)
Epoch: [107][350/1194]	Time 2.761 (2.767)	Loss 0.0161 (0.0107)	Prec@1 99.750 (99.964)
Epoch: [107][400/1194]	Time 2.759 (2.766)	Loss 0.0170 (0.0103)	Prec@1 100.000 (99.969)
Epoch: [107][450/1194]	Time 2.759 (2.765)	Loss 0.0062 (0.0102)	Prec@1 100.000 (99.969)
Epoch: [107][500/1194]	Time 2.761 (2.764)	Loss 0.0242 (0.0102)	Prec@1 100.000 (99.972)
Epoch: [107][550/1194]	Time 2.759 (2.764)	Loss 0.0142 (0.0101)	Prec@1 100.000 (99.973)
Epoch: [107][600/1194]	Time 2.764 (2.763)	Loss 0.0173 (0.0103)	Prec@1 100.000 (99.971)
Epoch: [107][650/1194]	Time 2.759 (2.763)	Loss 0.0075 (0.0103)	Prec@1 100.000 (99.973)
Epoch: [107][700/1194]	Time 2.756 (2.763)	Loss 0.0062 (0.0103)	Prec@1 100.000 (99.971)
Epoch: [107][750/1194]	Time 2.756 (2.762)	Loss 0.0047 (0.0101)	Prec@1 100.000 (99.973)
Epoch: [107][800/1194]	Time 2.755 (2.762)	Loss 0.0105 (0.0104)	Prec@1 100.000 (99.972)
Epoch: [107][850/1194]	Time 2.757 (2.762)	Loss 0.0105 (0.0104)	Prec@1 100.000 (99.974)
Epoch: [107][900/1194]	Time 2.760 (2.762)	Loss 0.0044 (0.0102)	Prec@1 100.000 (99.974)
Epoch: [107][950/1194]	Time 2.761 (2.761)	Loss 0.0078 (0.0103)	Prec@1 100.000 (99.974)
Epoch: [107][1000/1194]	Time 2.758 (2.761)	Loss 0.0039 (0.0101)	Prec@1 100.000 (99.975)
Epoch: [107][1050/1194]	Time 2.756 (2.761)	Loss 0.0076 (0.0101)	Prec@1 100.000 (99.976)
Epoch: [107][1100/1194]	Time 2.757 (2.761)	Loss 0.0071 (0.0100)	Prec@1 100.000 (99.977)
Epoch: [107][1150/1194]	Time 2.760 (2.761)	Loss 0.0101 (0.0099)	Prec@1 100.000 (99.978)
