Epoch: [235][50/1194]	Time 2.749 (2.804)	Loss 0.0085 (0.0154)	Prec@1 100.000 (99.850)
Epoch: [235][100/1194]	Time 2.745 (2.776)	Loss 0.0048 (0.0120)	Prec@1 100.000 (99.925)
Epoch: [235][150/1194]	Time 2.747 (2.766)	Loss 0.0054 (0.0097)	Prec@1 100.000 (99.950)
Epoch: [235][200/1194]	Time 2.746 (2.761)	Loss 0.0057 (0.0094)	Prec@1 100.000 (99.963)
Epoch: [235][250/1194]	Time 2.746 (2.758)	Loss 0.0046 (0.0091)	Prec@1 100.000 (99.965)
Epoch: [235][300/1194]	Time 2.749 (2.756)	Loss 0.0073 (0.0089)	Prec@1 100.000 (99.971)
Epoch: [235][350/1194]	Time 2.744 (2.755)	Loss 0.0063 (0.0086)	Prec@1 100.000 (99.975)
Epoch: [235][400/1194]	Time 2.747 (2.754)	Loss 0.0094 (0.0086)	Prec@1 100.000 (99.978)
Epoch: [235][450/1194]	Time 2.751 (2.753)	Loss 0.0403 (0.0090)	Prec@1 99.750 (99.978)
Epoch: [235][500/1194]	Time 2.748 (2.753)	Loss 0.0039 (0.0089)	Prec@1 100.000 (99.980)
Epoch: [235][550/1194]	Time 2.746 (2.752)	Loss 0.0048 (0.0089)	Prec@1 100.000 (99.977)
Epoch: [235][600/1194]	Time 2.752 (2.752)	Loss 0.0127 (0.0091)	Prec@1 100.000 (99.975)
Epoch: [235][650/1194]	Time 2.747 (2.751)	Loss 0.0047 (0.0090)	Prec@1 100.000 (99.977)
Epoch: [235][700/1194]	Time 2.747 (2.751)	Loss 0.0101 (0.0089)	Prec@1 100.000 (99.977)
Epoch: [235][750/1194]	Time 2.749 (2.751)	Loss 0.0035 (0.0087)	Prec@1 100.000 (99.978)
Epoch: [235][800/1194]	Time 2.747 (2.751)	Loss 0.0074 (0.0088)	Prec@1 100.000 (99.978)
Epoch: [235][850/1194]	Time 2.748 (2.751)	Loss 0.0041 (0.0087)	Prec@1 100.000 (99.976)
Epoch: [235][900/1194]	Time 2.749 (2.750)	Loss 0.0074 (0.0086)	Prec@1 100.000 (99.978)
Epoch: [235][950/1194]	Time 2.745 (2.750)	Loss 0.0069 (0.0086)	Prec@1 100.000 (99.979)
Epoch: [235][1000/1194]	Time 2.747 (2.750)	Loss 0.0124 (0.0086)	Prec@1 100.000 (99.980)
Epoch: [235][1050/1194]	Time 2.746 (2.750)	Loss 0.0084 (0.0086)	Prec@1 100.000 (99.981)
Epoch: [235][1100/1194]	Time 2.747 (2.750)	Loss 0.0059 (0.0086)	Prec@1 100.000 (99.981)
Epoch: [235][1150/1194]	Time 2.749 (2.750)	Loss 0.0051 (0.0086)	Prec@1 100.000 (99.979)
