Epoch: [231][50/1194]	Time 2.749 (2.797)	Loss 0.0092 (0.0119)	Prec@1 100.000 (100.000)
Epoch: [231][100/1194]	Time 2.749 (2.772)	Loss 0.0046 (0.0135)	Prec@1 100.000 (99.925)
Epoch: [231][150/1194]	Time 2.749 (2.764)	Loss 0.0077 (0.0123)	Prec@1 100.000 (99.942)
Epoch: [231][200/1194]	Time 2.752 (2.760)	Loss 0.0156 (0.0139)	Prec@1 100.000 (99.912)
Epoch: [231][250/1194]	Time 2.745 (2.757)	Loss 0.0046 (0.0126)	Prec@1 100.000 (99.930)
Epoch: [231][300/1194]	Time 2.744 (2.755)	Loss 0.0088 (0.0119)	Prec@1 100.000 (99.942)
Epoch: [231][350/1194]	Time 2.746 (2.754)	Loss 0.0069 (0.0114)	Prec@1 100.000 (99.946)
Epoch: [231][400/1194]	Time 2.746 (2.753)	Loss 0.0056 (0.0109)	Prec@1 100.000 (99.953)
Epoch: [231][450/1194]	Time 2.747 (2.752)	Loss 0.0036 (0.0105)	Prec@1 100.000 (99.958)
Epoch: [231][500/1194]	Time 2.747 (2.752)	Loss 0.0073 (0.0102)	Prec@1 100.000 (99.963)
Epoch: [231][550/1194]	Time 2.752 (2.752)	Loss 0.0084 (0.0102)	Prec@1 100.000 (99.964)
Epoch: [231][600/1194]	Time 2.749 (2.751)	Loss 0.0066 (0.0100)	Prec@1 100.000 (99.963)
Epoch: [231][650/1194]	Time 2.748 (2.751)	Loss 0.0122 (0.0097)	Prec@1 100.000 (99.965)
Epoch: [231][700/1194]	Time 2.747 (2.751)	Loss 0.0131 (0.0096)	Prec@1 100.000 (99.968)
Epoch: [231][750/1194]	Time 2.748 (2.750)	Loss 0.0255 (0.0096)	Prec@1 100.000 (99.970)
Epoch: [231][800/1194]	Time 2.748 (2.750)	Loss 0.0059 (0.0097)	Prec@1 100.000 (99.967)
Epoch: [231][850/1194]	Time 2.743 (2.750)	Loss 0.0073 (0.0095)	Prec@1 100.000 (99.969)
Epoch: [231][900/1194]	Time 2.746 (2.750)	Loss 0.0051 (0.0095)	Prec@1 100.000 (99.971)
Epoch: [231][950/1194]	Time 2.747 (2.750)	Loss 0.0168 (0.0094)	Prec@1 100.000 (99.972)
Epoch: [231][1000/1194]	Time 2.747 (2.749)	Loss 0.0040 (0.0093)	Prec@1 100.000 (99.974)
Epoch: [231][1050/1194]	Time 2.745 (2.749)	Loss 0.0044 (0.0092)	Prec@1 100.000 (99.975)
Epoch: [231][1100/1194]	Time 2.750 (2.749)	Loss 0.0072 (0.0092)	Prec@1 100.000 (99.975)
Epoch: [231][1150/1194]	Time 2.745 (2.749)	Loss 0.0065 (0.0091)	Prec@1 100.000 (99.975)
