Epoch: [222][50/1194]	Time 2.749 (2.801)	Loss 0.0053 (0.0084)	Prec@1 100.000 (100.000)
Epoch: [222][100/1194]	Time 2.746 (2.774)	Loss 0.0035 (0.0097)	Prec@1 100.000 (99.912)
Epoch: [222][150/1194]	Time 2.745 (2.765)	Loss 0.0368 (0.0097)	Prec@1 100.000 (99.942)
Epoch: [222][200/1194]	Time 2.747 (2.760)	Loss 0.0033 (0.0090)	Prec@1 100.000 (99.956)
Epoch: [222][250/1194]	Time 2.745 (2.757)	Loss 0.0136 (0.0103)	Prec@1 100.000 (99.945)
Epoch: [222][300/1194]	Time 2.746 (2.756)	Loss 0.0382 (0.0104)	Prec@1 100.000 (99.954)
Epoch: [222][350/1194]	Time 2.743 (2.754)	Loss 0.0045 (0.0104)	Prec@1 100.000 (99.954)
Epoch: [222][400/1194]	Time 2.747 (2.754)	Loss 0.0104 (0.0101)	Prec@1 100.000 (99.959)
Epoch: [222][450/1194]	Time 2.747 (2.753)	Loss 0.0113 (0.0098)	Prec@1 100.000 (99.961)
Epoch: [222][500/1194]	Time 2.748 (2.753)	Loss 0.0076 (0.0096)	Prec@1 100.000 (99.965)
Epoch: [222][550/1194]	Time 2.747 (2.752)	Loss 0.0246 (0.0096)	Prec@1 100.000 (99.968)
Epoch: [222][600/1194]	Time 2.746 (2.752)	Loss 0.0062 (0.0095)	Prec@1 100.000 (99.965)
Epoch: [222][650/1194]	Time 2.741 (2.751)	Loss 0.0061 (0.0093)	Prec@1 100.000 (99.967)
Epoch: [222][700/1194]	Time 2.752 (2.751)	Loss 0.0136 (0.0092)	Prec@1 100.000 (99.970)
Epoch: [222][750/1194]	Time 2.746 (2.751)	Loss 0.0092 (0.0091)	Prec@1 100.000 (99.972)
Epoch: [222][800/1194]	Time 2.746 (2.750)	Loss 0.0057 (0.0090)	Prec@1 100.000 (99.973)
Epoch: [222][850/1194]	Time 2.751 (2.750)	Loss 0.0051 (0.0090)	Prec@1 100.000 (99.975)
Epoch: [222][900/1194]	Time 2.744 (2.750)	Loss 0.0035 (0.0091)	Prec@1 100.000 (99.974)
Epoch: [222][950/1194]	Time 2.745 (2.750)	Loss 0.0104 (0.0090)	Prec@1 100.000 (99.975)
Epoch: [222][1000/1194]	Time 2.746 (2.750)	Loss 0.0078 (0.0089)	Prec@1 100.000 (99.976)
Epoch: [222][1050/1194]	Time 2.749 (2.750)	Loss 0.0073 (0.0088)	Prec@1 100.000 (99.977)
Epoch: [222][1100/1194]	Time 2.755 (2.750)	Loss 0.0066 (0.0087)	Prec@1 100.000 (99.978)
Epoch: [222][1150/1194]	Time 2.748 (2.750)	Loss 0.0106 (0.0086)	Prec@1 100.000 (99.979)
