Epoch: [219][50/1194]	Time 2.748 (2.806)	Loss 0.0137 (0.0158)	Prec@1 100.000 (99.950)
Epoch: [219][100/1194]	Time 2.750 (2.778)	Loss 0.0046 (0.0115)	Prec@1 100.000 (99.975)
Epoch: [219][150/1194]	Time 2.747 (2.768)	Loss 0.0035 (0.0125)	Prec@1 100.000 (99.967)
Epoch: [219][200/1194]	Time 2.747 (2.763)	Loss 0.0059 (0.0111)	Prec@1 100.000 (99.975)
Epoch: [219][250/1194]	Time 2.748 (2.760)	Loss 0.0079 (0.0112)	Prec@1 100.000 (99.960)
Epoch: [219][300/1194]	Time 2.747 (2.758)	Loss 0.0044 (0.0106)	Prec@1 100.000 (99.967)
Epoch: [219][350/1194]	Time 2.746 (2.756)	Loss 0.0081 (0.0104)	Prec@1 100.000 (99.968)
Epoch: [219][400/1194]	Time 2.749 (2.755)	Loss 0.0059 (0.0101)	Prec@1 100.000 (99.972)
Epoch: [219][450/1194]	Time 2.743 (2.754)	Loss 0.0094 (0.0098)	Prec@1 100.000 (99.975)
Epoch: [219][500/1194]	Time 2.751 (2.753)	Loss 0.0044 (0.0095)	Prec@1 100.000 (99.978)
Epoch: [219][550/1194]	Time 2.750 (2.753)	Loss 0.0099 (0.0095)	Prec@1 100.000 (99.977)
Epoch: [219][600/1194]	Time 2.746 (2.752)	Loss 0.0067 (0.0093)	Prec@1 100.000 (99.979)
Epoch: [219][650/1194]	Time 2.746 (2.752)	Loss 0.0055 (0.0096)	Prec@1 100.000 (99.973)
Epoch: [219][700/1194]	Time 2.749 (2.752)	Loss 0.0076 (0.0094)	Prec@1 100.000 (99.975)
Epoch: [219][750/1194]	Time 2.744 (2.751)	Loss 0.0045 (0.0093)	Prec@1 100.000 (99.977)
Epoch: [219][800/1194]	Time 2.744 (2.751)	Loss 0.0065 (0.0093)	Prec@1 100.000 (99.977)
Epoch: [219][850/1194]	Time 2.749 (2.751)	Loss 0.0142 (0.0092)	Prec@1 100.000 (99.978)
Epoch: [219][900/1194]	Time 2.750 (2.751)	Loss 0.0098 (0.0091)	Prec@1 100.000 (99.979)
Epoch: [219][950/1194]	Time 2.749 (2.750)	Loss 0.0095 (0.0092)	Prec@1 100.000 (99.980)
Epoch: [219][1000/1194]	Time 2.745 (2.750)	Loss 0.0174 (0.0093)	Prec@1 100.000 (99.980)
Epoch: [219][1050/1194]	Time 2.747 (2.750)	Loss 0.0062 (0.0094)	Prec@1 100.000 (99.976)
Epoch: [219][1100/1194]	Time 2.748 (2.750)	Loss 0.0054 (0.0094)	Prec@1 100.000 (99.976)
Epoch: [219][1150/1194]	Time 2.747 (2.750)	Loss 0.0075 (0.0093)	Prec@1 100.000 (99.975)
