Epoch: [13][50/1194]	Time 2.812 (2.874)	Loss 0.2444 (0.2043)	Prec@1 98.750 (98.425)
Epoch: [13][100/1194]	Time 2.811 (2.843)	Loss 0.1989 (0.1924)	Prec@1 97.750 (98.537)
Epoch: [13][150/1194]	Time 2.813 (2.833)	Loss 0.1916 (0.1989)	Prec@1 99.000 (98.425)
Epoch: [13][200/1194]	Time 2.812 (2.829)	Loss 0.2616 (0.1929)	Prec@1 96.750 (98.463)
Epoch: [13][250/1194]	Time 2.812 (2.826)	Loss 0.1800 (0.1892)	Prec@1 99.000 (98.485)
Epoch: [13][300/1194]	Time 2.814 (2.824)	Loss 0.1295 (0.1857)	Prec@1 99.000 (98.517)
Epoch: [13][350/1194]	Time 2.815 (2.822)	Loss 0.1716 (0.1851)	Prec@1 99.250 (98.532)
Epoch: [13][400/1194]	Time 2.814 (2.821)	Loss 0.2101 (0.1900)	Prec@1 98.000 (98.450)
Epoch: [13][450/1194]	Time 2.817 (2.821)	Loss 0.2553 (0.1918)	Prec@1 96.750 (98.436)
Epoch: [13][500/1194]	Time 2.816 (2.820)	Loss 0.0885 (0.1882)	Prec@1 99.750 (98.472)
Epoch: [13][550/1194]	Time 2.811 (2.820)	Loss 0.1529 (0.1870)	Prec@1 99.250 (98.495)
Epoch: [13][600/1194]	Time 2.821 (2.819)	Loss 0.1197 (0.1868)	Prec@1 99.250 (98.492)
Epoch: [13][650/1194]	Time 2.819 (2.819)	Loss 0.1071 (0.1852)	Prec@1 99.750 (98.508)
Epoch: [13][700/1194]	Time 2.813 (2.819)	Loss 0.2755 (0.1852)	Prec@1 97.000 (98.493)
Epoch: [13][750/1194]	Time 2.812 (2.818)	Loss 0.1993 (0.1859)	Prec@1 97.750 (98.440)
Epoch: [13][800/1194]	Time 2.810 (2.818)	Loss 0.4429 (0.1896)	Prec@1 94.750 (98.381)
Epoch: [13][850/1194]	Time 2.813 (2.818)	Loss 0.1896 (0.1891)	Prec@1 98.750 (98.385)
Epoch: [13][900/1194]	Time 2.813 (2.818)	Loss 0.2000 (0.1890)	Prec@1 98.250 (98.372)
Epoch: [13][950/1194]	Time 2.821 (2.817)	Loss 0.1999 (0.1909)	Prec@1 97.750 (98.343)
Epoch: [13][1000/1194]	Time 2.814 (2.817)	Loss 0.1539 (0.1896)	Prec@1 98.750 (98.355)
Epoch: [13][1050/1194]	Time 2.815 (2.817)	Loss 0.1871 (0.1911)	Prec@1 98.250 (98.323)
Epoch: [13][1100/1194]	Time 2.811 (2.817)	Loss 0.1468 (0.1907)	Prec@1 98.750 (98.323)
Epoch: [13][1150/1194]	Time 2.814 (2.817)	Loss 0.1454 (0.1915)	Prec@1 99.500 (98.311)
