Epoch: [28][50/1194]	Time 2.812 (2.877)	Loss 0.0817 (0.0389)	Prec@1 99.750 (99.950)
Epoch: [28][100/1194]	Time 2.817 (2.847)	Loss 0.0571 (0.0430)	Prec@1 100.000 (99.912)
Epoch: [28][150/1194]	Time 2.810 (2.836)	Loss 0.0310 (0.0437)	Prec@1 100.000 (99.842)
Epoch: [28][200/1194]	Time 2.815 (2.831)	Loss 0.0333 (0.0471)	Prec@1 99.750 (99.763)
Epoch: [28][250/1194]	Time 2.818 (2.828)	Loss 0.0201 (0.0460)	Prec@1 100.000 (99.775)
Epoch: [28][300/1194]	Time 2.814 (2.825)	Loss 0.0351 (0.0489)	Prec@1 100.000 (99.713)
Epoch: [28][350/1194]	Time 2.814 (2.824)	Loss 0.0443 (0.0495)	Prec@1 100.000 (99.707)
Epoch: [28][400/1194]	Time 2.812 (2.822)	Loss 0.0395 (0.0508)	Prec@1 100.000 (99.688)
Epoch: [28][450/1194]	Time 2.817 (2.821)	Loss 0.0317 (0.0508)	Prec@1 100.000 (99.692)
Epoch: [28][500/1194]	Time 2.815 (2.821)	Loss 0.0475 (0.0503)	Prec@1 100.000 (99.703)
Epoch: [28][550/1194]	Time 2.822 (2.820)	Loss 0.0213 (0.0502)	Prec@1 100.000 (99.698)
Epoch: [28][600/1194]	Time 2.818 (2.820)	Loss 0.0565 (0.0501)	Prec@1 99.750 (99.700)
Epoch: [28][650/1194]	Time 2.813 (2.819)	Loss 0.0422 (0.0498)	Prec@1 100.000 (99.708)
Epoch: [28][700/1194]	Time 2.813 (2.819)	Loss 0.0902 (0.0500)	Prec@1 99.250 (99.696)
Epoch: [28][750/1194]	Time 2.816 (2.819)	Loss 0.0517 (0.0506)	Prec@1 100.000 (99.682)
Epoch: [28][800/1194]	Time 2.811 (2.818)	Loss 0.0302 (0.0500)	Prec@1 99.750 (99.677)
Epoch: [28][850/1194]	Time 2.814 (2.818)	Loss 0.0519 (0.0513)	Prec@1 99.250 (99.662)
Epoch: [28][900/1194]	Time 2.814 (2.818)	Loss 0.0509 (0.0510)	Prec@1 99.750 (99.664)
Epoch: [28][950/1194]	Time 2.817 (2.818)	Loss 0.0377 (0.0516)	Prec@1 100.000 (99.647)
Epoch: [28][1000/1194]	Time 2.813 (2.818)	Loss 0.0450 (0.0521)	Prec@1 100.000 (99.646)
Epoch: [28][1050/1194]	Time 2.818 (2.817)	Loss 0.0511 (0.0531)	Prec@1 99.750 (99.639)
Epoch: [28][1100/1194]	Time 2.816 (2.817)	Loss 0.0908 (0.0535)	Prec@1 99.250 (99.630)
Epoch: [28][1150/1194]	Time 2.816 (2.817)	Loss 0.0284 (0.0534)	Prec@1 100.000 (99.625)
