Epoch: [44][50/1194]	Time 2.761 (2.849)	Loss 0.1251 (0.0480)	Prec@1 99.000 (99.775)
Epoch: [44][100/1194]	Time 2.754 (2.805)	Loss 0.0117 (0.0355)	Prec@1 100.000 (99.850)
Epoch: [44][150/1194]	Time 2.757 (2.789)	Loss 0.0404 (0.0336)	Prec@1 99.750 (99.867)
Epoch: [44][200/1194]	Time 2.760 (2.781)	Loss 0.0213 (0.0322)	Prec@1 100.000 (99.900)
Epoch: [44][250/1194]	Time 2.761 (2.776)	Loss 0.0193 (0.0342)	Prec@1 100.000 (99.840)
Epoch: [44][300/1194]	Time 2.765 (2.772)	Loss 0.0168 (0.0335)	Prec@1 100.000 (99.833)
Epoch: [44][350/1194]	Time 2.752 (2.770)	Loss 0.0237 (0.0331)	Prec@1 99.750 (99.836)
Epoch: [44][400/1194]	Time 2.751 (2.768)	Loss 0.0680 (0.0335)	Prec@1 99.250 (99.825)
Epoch: [44][450/1194]	Time 2.751 (2.766)	Loss 0.0244 (0.0332)	Prec@1 100.000 (99.839)
Epoch: [44][500/1194]	Time 2.750 (2.764)	Loss 0.0502 (0.0333)	Prec@1 99.250 (99.832)
Epoch: [44][550/1194]	Time 2.751 (2.763)	Loss 0.0291 (0.0326)	Prec@1 100.000 (99.839)
Epoch: [44][600/1194]	Time 2.750 (2.762)	Loss 0.0163 (0.0319)	Prec@1 100.000 (99.842)
Epoch: [44][650/1194]	Time 2.752 (2.761)	Loss 0.0388 (0.0316)	Prec@1 99.750 (99.842)
Epoch: [44][700/1194]	Time 2.749 (2.760)	Loss 0.0325 (0.0313)	Prec@1 100.000 (99.845)
Epoch: [44][750/1194]	Time 2.752 (2.759)	Loss 0.0154 (0.0311)	Prec@1 100.000 (99.842)
Epoch: [44][800/1194]	Time 2.749 (2.759)	Loss 0.0288 (0.0304)	Prec@1 100.000 (99.848)
Epoch: [44][850/1194]	Time 2.749 (2.758)	Loss 0.0425 (0.0303)	Prec@1 100.000 (99.854)
Epoch: [44][900/1194]	Time 2.755 (2.758)	Loss 0.0319 (0.0300)	Prec@1 100.000 (99.860)
Epoch: [44][950/1194]	Time 2.751 (2.758)	Loss 0.0256 (0.0297)	Prec@1 99.750 (99.862)
Epoch: [44][1000/1194]	Time 2.749 (2.757)	Loss 0.0303 (0.0296)	Prec@1 100.000 (99.866)
Epoch: [44][1050/1194]	Time 2.750 (2.757)	Loss 0.0598 (0.0293)	Prec@1 99.250 (99.865)
Epoch: [44][1100/1194]	Time 2.749 (2.757)	Loss 0.0118 (0.0292)	Prec@1 100.000 (99.862)
Epoch: [44][1150/1194]	Time 2.751 (2.756)	Loss 0.0406 (0.0298)	Prec@1 99.750 (99.852)
