Epoch: [226][50/1194]	Time 2.749 (2.804)	Loss 0.0054 (0.0067)	Prec@1 100.000 (100.000)
Epoch: [226][100/1194]	Time 2.750 (2.777)	Loss 0.0072 (0.0092)	Prec@1 100.000 (99.975)
Epoch: [226][150/1194]	Time 2.747 (2.768)	Loss 0.0079 (0.0088)	Prec@1 100.000 (99.983)
Epoch: [226][200/1194]	Time 2.750 (2.763)	Loss 0.0061 (0.0087)	Prec@1 100.000 (99.987)
Epoch: [226][250/1194]	Time 2.751 (2.761)	Loss 0.0067 (0.0089)	Prec@1 100.000 (99.990)
Epoch: [226][300/1194]	Time 2.748 (2.759)	Loss 0.0089 (0.0088)	Prec@1 100.000 (99.992)
Epoch: [226][350/1194]	Time 2.748 (2.757)	Loss 0.0066 (0.0090)	Prec@1 100.000 (99.989)
Epoch: [226][400/1194]	Time 2.748 (2.756)	Loss 0.0085 (0.0086)	Prec@1 100.000 (99.991)
Epoch: [226][450/1194]	Time 2.747 (2.756)	Loss 0.0072 (0.0093)	Prec@1 100.000 (99.967)
Epoch: [226][500/1194]	Time 2.752 (2.755)	Loss 0.0082 (0.0095)	Prec@1 100.000 (99.960)
Epoch: [226][550/1194]	Time 2.749 (2.754)	Loss 0.0114 (0.0094)	Prec@1 100.000 (99.964)
Epoch: [226][600/1194]	Time 2.747 (2.754)	Loss 0.0101 (0.0094)	Prec@1 100.000 (99.967)
Epoch: [226][650/1194]	Time 2.751 (2.754)	Loss 0.0081 (0.0092)	Prec@1 100.000 (99.969)
Epoch: [226][700/1194]	Time 2.750 (2.753)	Loss 0.0045 (0.0092)	Prec@1 100.000 (99.971)
Epoch: [226][750/1194]	Time 2.754 (2.753)	Loss 0.0082 (0.0090)	Prec@1 100.000 (99.973)
Epoch: [226][800/1194]	Time 2.746 (2.753)	Loss 0.0117 (0.0090)	Prec@1 100.000 (99.973)
Epoch: [226][850/1194]	Time 2.748 (2.753)	Loss 0.0090 (0.0090)	Prec@1 100.000 (99.975)
Epoch: [226][900/1194]	Time 2.753 (2.753)	Loss 0.0061 (0.0088)	Prec@1 100.000 (99.976)
Epoch: [226][950/1194]	Time 2.752 (2.753)	Loss 0.0046 (0.0087)	Prec@1 100.000 (99.978)
Epoch: [226][1000/1194]	Time 2.752 (2.752)	Loss 0.0109 (0.0087)	Prec@1 100.000 (99.979)
Epoch: [226][1050/1194]	Time 2.752 (2.752)	Loss 0.0047 (0.0086)	Prec@1 100.000 (99.980)
Epoch: [226][1100/1194]	Time 2.752 (2.752)	Loss 0.0081 (0.0086)	Prec@1 100.000 (99.981)
Epoch: [226][1150/1194]	Time 2.750 (2.752)	Loss 0.0033 (0.0086)	Prec@1 100.000 (99.982)
