Epoch: [219][50/1194]	Time 2.751 (2.811)	Loss 0.0107 (0.0096)	Prec@1 100.000 (99.975)
Epoch: [219][100/1194]	Time 2.765 (2.785)	Loss 0.0056 (0.0081)	Prec@1 100.000 (99.987)
Epoch: [219][150/1194]	Time 2.757 (2.777)	Loss 0.0060 (0.0081)	Prec@1 100.000 (99.983)
Epoch: [219][200/1194]	Time 2.760 (2.773)	Loss 0.0097 (0.0079)	Prec@1 100.000 (99.987)
Epoch: [219][250/1194]	Time 2.763 (2.771)	Loss 0.0112 (0.0084)	Prec@1 100.000 (99.990)
Epoch: [219][300/1194]	Time 2.764 (2.769)	Loss 0.0086 (0.0084)	Prec@1 100.000 (99.992)
Epoch: [219][350/1194]	Time 2.767 (2.769)	Loss 0.0112 (0.0085)	Prec@1 100.000 (99.993)
Epoch: [219][400/1194]	Time 2.769 (2.768)	Loss 0.0027 (0.0082)	Prec@1 100.000 (99.994)
Epoch: [219][450/1194]	Time 2.759 (2.767)	Loss 0.0112 (0.0082)	Prec@1 100.000 (99.994)
Epoch: [219][500/1194]	Time 2.767 (2.767)	Loss 0.0077 (0.0081)	Prec@1 100.000 (99.995)
Epoch: [219][550/1194]	Time 2.767 (2.767)	Loss 0.0058 (0.0080)	Prec@1 100.000 (99.995)
Epoch: [219][600/1194]	Time 2.765 (2.767)	Loss 0.0076 (0.0079)	Prec@1 100.000 (99.996)
Epoch: [219][650/1194]	Time 2.766 (2.767)	Loss 0.0080 (0.0081)	Prec@1 100.000 (99.994)
Epoch: [219][700/1194]	Time 2.765 (2.766)	Loss 0.0051 (0.0084)	Prec@1 100.000 (99.989)
Epoch: [219][750/1194]	Time 2.771 (2.766)	Loss 0.0042 (0.0083)	Prec@1 100.000 (99.990)
Epoch: [219][800/1194]	Time 2.768 (2.766)	Loss 0.0168 (0.0083)	Prec@1 100.000 (99.991)
Epoch: [219][850/1194]	Time 2.760 (2.766)	Loss 0.0109 (0.0083)	Prec@1 100.000 (99.991)
Epoch: [219][900/1194]	Time 2.767 (2.766)	Loss 0.0063 (0.0083)	Prec@1 100.000 (99.992)
Epoch: [219][950/1194]	Time 2.761 (2.766)	Loss 0.0077 (0.0082)	Prec@1 100.000 (99.992)
Epoch: [219][1000/1194]	Time 2.764 (2.766)	Loss 0.0062 (0.0082)	Prec@1 100.000 (99.993)
Epoch: [219][1050/1194]	Time 2.765 (2.766)	Loss 0.0054 (0.0082)	Prec@1 100.000 (99.992)
Epoch: [219][1100/1194]	Time 2.752 (2.765)	Loss 0.0061 (0.0083)	Prec@1 100.000 (99.991)
Epoch: [219][1150/1194]	Time 2.750 (2.765)	Loss 0.0057 (0.0083)	Prec@1 100.000 (99.991)
