Epoch: [120][50/1194]	Time 2.750 (2.806)	Loss 0.0076 (0.0075)	Prec@1 100.000 (100.000)
Epoch: [120][100/1194]	Time 2.749 (2.778)	Loss 0.0038 (0.0078)	Prec@1 100.000 (99.987)
Epoch: [120][150/1194]	Time 2.747 (2.769)	Loss 0.0112 (0.0082)	Prec@1 100.000 (99.975)
Epoch: [120][200/1194]	Time 2.750 (2.764)	Loss 0.0089 (0.0088)	Prec@1 100.000 (99.969)
Epoch: [120][250/1194]	Time 2.750 (2.761)	Loss 0.0054 (0.0084)	Prec@1 100.000 (99.975)
Epoch: [120][300/1194]	Time 2.747 (2.759)	Loss 0.0153 (0.0085)	Prec@1 100.000 (99.979)
Epoch: [120][350/1194]	Time 2.749 (2.758)	Loss 0.0088 (0.0085)	Prec@1 100.000 (99.982)
Epoch: [120][400/1194]	Time 2.751 (2.757)	Loss 0.0046 (0.0086)	Prec@1 100.000 (99.984)
Epoch: [120][450/1194]	Time 2.752 (2.756)	Loss 0.0092 (0.0093)	Prec@1 100.000 (99.981)
Epoch: [120][500/1194]	Time 2.750 (2.756)	Loss 0.0047 (0.0095)	Prec@1 100.000 (99.983)
Epoch: [120][550/1194]	Time 2.752 (2.755)	Loss 0.0076 (0.0096)	Prec@1 100.000 (99.984)
Epoch: [120][600/1194]	Time 2.748 (2.755)	Loss 0.0034 (0.0095)	Prec@1 100.000 (99.985)
Epoch: [120][650/1194]	Time 2.748 (2.754)	Loss 0.0613 (0.0098)	Prec@1 100.000 (99.985)
Epoch: [120][700/1194]	Time 2.752 (2.754)	Loss 0.0047 (0.0097)	Prec@1 100.000 (99.986)
Epoch: [120][750/1194]	Time 2.751 (2.754)	Loss 0.0038 (0.0095)	Prec@1 100.000 (99.987)
Epoch: [120][800/1194]	Time 2.747 (2.754)	Loss 0.0043 (0.0094)	Prec@1 100.000 (99.987)
Epoch: [120][850/1194]	Time 2.751 (2.753)	Loss 0.0224 (0.0095)	Prec@1 100.000 (99.985)
Epoch: [120][900/1194]	Time 2.749 (2.753)	Loss 0.0105 (0.0094)	Prec@1 100.000 (99.986)
Epoch: [120][950/1194]	Time 2.748 (2.753)	Loss 0.0059 (0.0095)	Prec@1 100.000 (99.987)
Epoch: [120][1000/1194]	Time 2.750 (2.753)	Loss 0.0091 (0.0094)	Prec@1 100.000 (99.987)
Epoch: [120][1050/1194]	Time 2.747 (2.752)	Loss 0.0077 (0.0093)	Prec@1 100.000 (99.987)
Epoch: [120][1100/1194]	Time 2.752 (2.752)	Loss 0.0064 (0.0092)	Prec@1 100.000 (99.986)
Epoch: [120][1150/1194]	Time 2.748 (2.752)	Loss 0.0109 (0.0092)	Prec@1 100.000 (99.986)
