Epoch: [198][50/1194]	Time 2.748 (2.808)	Loss 0.0097 (0.0088)	Prec@1 100.000 (99.975)
Epoch: [198][100/1194]	Time 2.748 (2.779)	Loss 0.0052 (0.0076)	Prec@1 100.000 (99.987)
Epoch: [198][150/1194]	Time 2.748 (2.768)	Loss 0.0050 (0.0079)	Prec@1 100.000 (99.983)
Epoch: [198][200/1194]	Time 2.749 (2.763)	Loss 0.0066 (0.0080)	Prec@1 100.000 (99.987)
Epoch: [198][250/1194]	Time 2.747 (2.760)	Loss 0.0113 (0.0078)	Prec@1 100.000 (99.990)
Epoch: [198][300/1194]	Time 2.750 (2.759)	Loss 0.0042 (0.0079)	Prec@1 100.000 (99.992)
Epoch: [198][350/1194]	Time 2.750 (2.757)	Loss 0.0062 (0.0080)	Prec@1 100.000 (99.993)
Epoch: [198][400/1194]	Time 2.751 (2.756)	Loss 0.0088 (0.0080)	Prec@1 100.000 (99.994)
Epoch: [198][450/1194]	Time 2.748 (2.756)	Loss 0.0127 (0.0078)	Prec@1 100.000 (99.994)
Epoch: [198][500/1194]	Time 2.753 (2.755)	Loss 0.0054 (0.0079)	Prec@1 100.000 (99.995)
Epoch: [198][550/1194]	Time 2.750 (2.755)	Loss 0.0097 (0.0078)	Prec@1 100.000 (99.995)
Epoch: [198][600/1194]	Time 2.748 (2.754)	Loss 0.0056 (0.0078)	Prec@1 100.000 (99.996)
Epoch: [198][650/1194]	Time 2.751 (2.754)	Loss 0.0057 (0.0077)	Prec@1 100.000 (99.994)
Epoch: [198][700/1194]	Time 2.750 (2.753)	Loss 0.0087 (0.0077)	Prec@1 100.000 (99.995)
Epoch: [198][750/1194]	Time 2.752 (2.753)	Loss 0.0063 (0.0077)	Prec@1 100.000 (99.995)
Epoch: [198][800/1194]	Time 2.747 (2.753)	Loss 0.0050 (0.0078)	Prec@1 100.000 (99.995)
Epoch: [198][850/1194]	Time 2.750 (2.753)	Loss 0.0057 (0.0078)	Prec@1 100.000 (99.996)
Epoch: [198][900/1194]	Time 2.749 (2.752)	Loss 0.0106 (0.0078)	Prec@1 100.000 (99.996)
Epoch: [198][950/1194]	Time 2.751 (2.752)	Loss 0.0089 (0.0078)	Prec@1 100.000 (99.996)
Epoch: [198][1000/1194]	Time 2.748 (2.752)	Loss 0.0032 (0.0077)	Prec@1 100.000 (99.996)
Epoch: [198][1050/1194]	Time 2.750 (2.752)	Loss 0.0067 (0.0077)	Prec@1 100.000 (99.996)
Epoch: [198][1100/1194]	Time 2.752 (2.752)	Loss 0.0081 (0.0077)	Prec@1 100.000 (99.997)
Epoch: [198][1150/1194]	Time 2.750 (2.752)	Loss 0.0056 (0.0077)	Prec@1 100.000 (99.997)
