Epoch: [215][50/1194]	Time 2.765 (2.825)	Loss 0.0114 (0.0113)	Prec@1 100.000 (99.975)
Epoch: [215][100/1194]	Time 2.758 (2.793)	Loss 0.0054 (0.0097)	Prec@1 100.000 (99.987)
Epoch: [215][150/1194]	Time 2.763 (2.783)	Loss 0.0059 (0.0091)	Prec@1 100.000 (99.983)
Epoch: [215][200/1194]	Time 2.758 (2.778)	Loss 0.0069 (0.0084)	Prec@1 100.000 (99.987)
Epoch: [215][250/1194]	Time 2.765 (2.776)	Loss 0.0082 (0.0084)	Prec@1 100.000 (99.990)
Epoch: [215][300/1194]	Time 2.767 (2.774)	Loss 0.0055 (0.0082)	Prec@1 100.000 (99.992)
Epoch: [215][350/1194]	Time 2.767 (2.773)	Loss 0.0046 (0.0081)	Prec@1 100.000 (99.993)
Epoch: [215][400/1194]	Time 2.760 (2.771)	Loss 0.0067 (0.0078)	Prec@1 100.000 (99.994)
Epoch: [215][450/1194]	Time 2.759 (2.771)	Loss 0.0079 (0.0082)	Prec@1 100.000 (99.992)
Epoch: [215][500/1194]	Time 2.767 (2.770)	Loss 0.0046 (0.0081)	Prec@1 100.000 (99.990)
Epoch: [215][550/1194]	Time 2.762 (2.770)	Loss 0.0046 (0.0080)	Prec@1 100.000 (99.991)
Epoch: [215][600/1194]	Time 2.761 (2.769)	Loss 0.0054 (0.0078)	Prec@1 100.000 (99.992)
Epoch: [215][650/1194]	Time 2.763 (2.769)	Loss 0.0070 (0.0077)	Prec@1 100.000 (99.992)
Epoch: [215][700/1194]	Time 2.764 (2.769)	Loss 0.0082 (0.0076)	Prec@1 100.000 (99.993)
Epoch: [215][750/1194]	Time 2.761 (2.768)	Loss 0.0091 (0.0076)	Prec@1 100.000 (99.992)
Epoch: [215][800/1194]	Time 2.765 (2.768)	Loss 0.0143 (0.0075)	Prec@1 100.000 (99.992)
Epoch: [215][850/1194]	Time 2.760 (2.768)	Loss 0.0067 (0.0075)	Prec@1 100.000 (99.993)
Epoch: [215][900/1194]	Time 2.766 (2.767)	Loss 0.0058 (0.0075)	Prec@1 100.000 (99.993)
Epoch: [215][950/1194]	Time 2.757 (2.767)	Loss 0.0039 (0.0075)	Prec@1 100.000 (99.993)
Epoch: [215][1000/1194]	Time 2.762 (2.767)	Loss 0.0060 (0.0074)	Prec@1 100.000 (99.994)
Epoch: [215][1050/1194]	Time 2.765 (2.767)	Loss 0.0074 (0.0074)	Prec@1 100.000 (99.993)
Epoch: [215][1100/1194]	Time 2.764 (2.767)	Loss 0.0116 (0.0075)	Prec@1 100.000 (99.993)
Epoch: [215][1150/1194]	Time 2.764 (2.766)	Loss 0.0049 (0.0078)	Prec@1 100.000 (99.991)
