Epoch: [50][50/1194]	Time 2.745 (2.805)	Loss 0.0241 (0.0181)	Prec@1 100.000 (99.950)
Epoch: [50][100/1194]	Time 2.749 (2.776)	Loss 0.0189 (0.0205)	Prec@1 100.000 (99.912)
Epoch: [50][150/1194]	Time 2.746 (2.767)	Loss 0.0141 (0.0206)	Prec@1 100.000 (99.933)
Epoch: [50][200/1194]	Time 2.752 (2.763)	Loss 0.0108 (0.0208)	Prec@1 100.000 (99.931)
Epoch: [50][250/1194]	Time 2.749 (2.760)	Loss 0.0146 (0.0202)	Prec@1 100.000 (99.930)
Epoch: [50][300/1194]	Time 2.749 (2.758)	Loss 0.0073 (0.0211)	Prec@1 100.000 (99.896)
Epoch: [50][350/1194]	Time 2.748 (2.757)	Loss 0.0244 (0.0212)	Prec@1 100.000 (99.904)
Epoch: [50][400/1194]	Time 2.756 (2.757)	Loss 0.0192 (0.0213)	Prec@1 100.000 (99.894)
Epoch: [50][450/1194]	Time 2.753 (2.757)	Loss 0.0987 (0.0226)	Prec@1 98.250 (99.875)
Epoch: [50][500/1194]	Time 2.750 (2.756)	Loss 0.0248 (0.0236)	Prec@1 99.500 (99.862)
Epoch: [50][550/1194]	Time 2.751 (2.755)	Loss 0.0376 (0.0242)	Prec@1 100.000 (99.861)
Epoch: [50][600/1194]	Time 2.746 (2.755)	Loss 0.0127 (0.0241)	Prec@1 100.000 (99.867)
Epoch: [50][650/1194]	Time 2.749 (2.755)	Loss 0.0144 (0.0241)	Prec@1 100.000 (99.869)
Epoch: [50][700/1194]	Time 2.750 (2.754)	Loss 0.0237 (0.0244)	Prec@1 100.000 (99.870)
Epoch: [50][750/1194]	Time 2.750 (2.754)	Loss 0.0562 (0.0248)	Prec@1 99.750 (99.867)
Epoch: [50][800/1194]	Time 2.748 (2.754)	Loss 0.0107 (0.0246)	Prec@1 100.000 (99.869)
Epoch: [50][850/1194]	Time 2.749 (2.754)	Loss 0.0139 (0.0242)	Prec@1 100.000 (99.872)
Epoch: [50][900/1194]	Time 2.751 (2.753)	Loss 0.0100 (0.0240)	Prec@1 100.000 (99.875)
Epoch: [50][950/1194]	Time 2.754 (2.753)	Loss 0.0105 (0.0241)	Prec@1 100.000 (99.874)
Epoch: [50][1000/1194]	Time 2.747 (2.753)	Loss 0.0161 (0.0239)	Prec@1 100.000 (99.879)
Epoch: [50][1050/1194]	Time 2.751 (2.753)	Loss 0.0114 (0.0241)	Prec@1 100.000 (99.879)
Epoch: [50][1100/1194]	Time 2.751 (2.753)	Loss 0.0837 (0.0250)	Prec@1 98.500 (99.862)
Epoch: [50][1150/1194]	Time 2.751 (2.753)	Loss 0.0176 (0.0249)	Prec@1 100.000 (99.862)
