Epoch: [39][50/1194]	Time 2.750 (2.807)	Loss 0.0316 (0.0258)	Prec@1 100.000 (99.875)
Epoch: [39][100/1194]	Time 2.748 (2.778)	Loss 0.0280 (0.0256)	Prec@1 99.500 (99.900)
Epoch: [39][150/1194]	Time 2.752 (2.768)	Loss 0.0221 (0.0262)	Prec@1 100.000 (99.917)
Epoch: [39][200/1194]	Time 2.751 (2.763)	Loss 0.0244 (0.0284)	Prec@1 100.000 (99.881)
Epoch: [39][250/1194]	Time 2.748 (2.761)	Loss 0.0409 (0.0299)	Prec@1 100.000 (99.870)
Epoch: [39][300/1194]	Time 2.749 (2.759)	Loss 0.0375 (0.0300)	Prec@1 99.750 (99.871)
Epoch: [39][350/1194]	Time 2.752 (2.758)	Loss 0.0273 (0.0287)	Prec@1 100.000 (99.882)
Epoch: [39][400/1194]	Time 2.749 (2.757)	Loss 0.0466 (0.0305)	Prec@1 99.250 (99.862)
Epoch: [39][450/1194]	Time 2.753 (2.756)	Loss 0.0182 (0.0301)	Prec@1 100.000 (99.861)
Epoch: [39][500/1194]	Time 2.748 (2.755)	Loss 0.0430 (0.0301)	Prec@1 100.000 (99.860)
Epoch: [39][550/1194]	Time 2.750 (2.755)	Loss 0.0363 (0.0298)	Prec@1 100.000 (99.870)
Epoch: [39][600/1194]	Time 2.754 (2.755)	Loss 0.0192 (0.0312)	Prec@1 100.000 (99.850)
Epoch: [39][650/1194]	Time 2.750 (2.754)	Loss 0.0204 (0.0305)	Prec@1 100.000 (99.854)
Epoch: [39][700/1194]	Time 2.752 (2.754)	Loss 0.0201 (0.0304)	Prec@1 100.000 (99.845)
Epoch: [39][750/1194]	Time 2.750 (2.754)	Loss 0.0249 (0.0312)	Prec@1 99.750 (99.828)
Epoch: [39][800/1194]	Time 2.750 (2.753)	Loss 0.0257 (0.0310)	Prec@1 99.750 (99.828)
Epoch: [39][850/1194]	Time 2.748 (2.753)	Loss 0.0543 (0.0308)	Prec@1 100.000 (99.834)
Epoch: [39][900/1194]	Time 2.752 (2.753)	Loss 0.0441 (0.0318)	Prec@1 100.000 (99.825)
Epoch: [39][950/1194]	Time 2.746 (2.753)	Loss 0.0333 (0.0321)	Prec@1 100.000 (99.824)
Epoch: [39][1000/1194]	Time 2.748 (2.753)	Loss 0.0274 (0.0318)	Prec@1 100.000 (99.829)
Epoch: [39][1050/1194]	Time 2.749 (2.753)	Loss 0.0325 (0.0317)	Prec@1 100.000 (99.832)
Epoch: [39][1100/1194]	Time 2.751 (2.752)	Loss 0.0170 (0.0315)	Prec@1 100.000 (99.832)
Epoch: [39][1150/1194]	Time 2.746 (2.752)	Loss 0.0151 (0.0314)	Prec@1 100.000 (99.832)
