Epoch: [93][50/1194]	Time 2.750 (2.805)	Loss 0.0240 (0.0109)	Prec@1 100.000 (100.000)
Epoch: [93][100/1194]	Time 2.748 (2.777)	Loss 0.0181 (0.0133)	Prec@1 100.000 (99.963)
Epoch: [93][150/1194]	Time 2.748 (2.768)	Loss 0.0073 (0.0135)	Prec@1 100.000 (99.950)
Epoch: [93][200/1194]	Time 2.750 (2.764)	Loss 0.0150 (0.0134)	Prec@1 99.750 (99.950)
Epoch: [93][250/1194]	Time 2.751 (2.761)	Loss 0.0069 (0.0130)	Prec@1 100.000 (99.955)
Epoch: [93][300/1194]	Time 2.751 (2.759)	Loss 0.0053 (0.0135)	Prec@1 100.000 (99.933)
Epoch: [93][350/1194]	Time 2.751 (2.758)	Loss 0.0159 (0.0145)	Prec@1 99.750 (99.925)
Epoch: [93][400/1194]	Time 2.754 (2.757)	Loss 0.0079 (0.0142)	Prec@1 100.000 (99.931)
Epoch: [93][450/1194]	Time 2.752 (2.756)	Loss 0.0159 (0.0138)	Prec@1 100.000 (99.936)
Epoch: [93][500/1194]	Time 2.751 (2.755)	Loss 0.0110 (0.0134)	Prec@1 100.000 (99.942)
Epoch: [93][550/1194]	Time 2.749 (2.755)	Loss 0.0141 (0.0132)	Prec@1 100.000 (99.948)
Epoch: [93][600/1194]	Time 2.745 (2.755)	Loss 0.0284 (0.0136)	Prec@1 99.750 (99.944)
Epoch: [93][650/1194]	Time 2.752 (2.754)	Loss 0.0074 (0.0134)	Prec@1 100.000 (99.946)
Epoch: [93][700/1194]	Time 2.749 (2.754)	Loss 0.0111 (0.0135)	Prec@1 100.000 (99.948)
Epoch: [93][750/1194]	Time 2.750 (2.754)	Loss 0.0136 (0.0134)	Prec@1 99.750 (99.948)
Epoch: [93][800/1194]	Time 2.750 (2.753)	Loss 0.0103 (0.0133)	Prec@1 100.000 (99.952)
Epoch: [93][850/1194]	Time 2.749 (2.753)	Loss 0.0104 (0.0133)	Prec@1 100.000 (99.951)
Epoch: [93][900/1194]	Time 2.747 (2.753)	Loss 0.0081 (0.0134)	Prec@1 100.000 (99.951)
Epoch: [93][950/1194]	Time 2.751 (2.753)	Loss 0.0080 (0.0133)	Prec@1 100.000 (99.951)
Epoch: [93][1000/1194]	Time 2.749 (2.752)	Loss 0.0100 (0.0132)	Prec@1 100.000 (99.953)
Epoch: [93][1050/1194]	Time 2.752 (2.752)	Loss 0.0056 (0.0133)	Prec@1 100.000 (99.954)
Epoch: [93][1100/1194]	Time 2.749 (2.752)	Loss 0.0136 (0.0133)	Prec@1 100.000 (99.956)
Epoch: [93][1150/1194]	Time 2.755 (2.752)	Loss 0.0112 (0.0133)	Prec@1 100.000 (99.955)
