Epoch: [25][50/1194]	Time 2.751 (2.815)	Loss 0.0710 (0.0693)	Prec@1 99.750 (99.550)
Epoch: [25][100/1194]	Time 2.750 (2.782)	Loss 0.0598 (0.0644)	Prec@1 100.000 (99.700)
Epoch: [25][150/1194]	Time 2.749 (2.772)	Loss 0.0819 (0.0638)	Prec@1 100.000 (99.608)
Epoch: [25][200/1194]	Time 2.750 (2.766)	Loss 0.0662 (0.0659)	Prec@1 100.000 (99.550)
Epoch: [25][250/1194]	Time 2.752 (2.764)	Loss 0.0645 (0.0663)	Prec@1 99.500 (99.560)
Epoch: [25][300/1194]	Time 2.752 (2.762)	Loss 0.0708 (0.0645)	Prec@1 99.500 (99.592)
Epoch: [25][350/1194]	Time 2.749 (2.760)	Loss 0.0284 (0.0637)	Prec@1 100.000 (99.600)
Epoch: [25][400/1194]	Time 2.753 (2.759)	Loss 0.0630 (0.0640)	Prec@1 99.000 (99.600)
Epoch: [25][450/1194]	Time 2.759 (2.759)	Loss 0.0366 (0.0641)	Prec@1 99.750 (99.600)
Epoch: [25][500/1194]	Time 2.757 (2.758)	Loss 0.0795 (0.0662)	Prec@1 99.500 (99.555)
Epoch: [25][550/1194]	Time 2.752 (2.757)	Loss 0.1146 (0.0667)	Prec@1 99.250 (99.552)
Epoch: [25][600/1194]	Time 2.747 (2.757)	Loss 0.0774 (0.0671)	Prec@1 99.500 (99.565)
Epoch: [25][650/1194]	Time 2.753 (2.756)	Loss 0.0635 (0.0681)	Prec@1 99.750 (99.548)
Epoch: [25][700/1194]	Time 2.753 (2.756)	Loss 0.0709 (0.0675)	Prec@1 99.250 (99.557)
Epoch: [25][750/1194]	Time 2.751 (2.756)	Loss 0.0889 (0.0681)	Prec@1 98.750 (99.553)
Epoch: [25][800/1194]	Time 2.751 (2.755)	Loss 0.0755 (0.0673)	Prec@1 99.750 (99.559)
Epoch: [25][850/1194]	Time 2.747 (2.755)	Loss 0.1027 (0.0673)	Prec@1 99.250 (99.565)
Epoch: [25][900/1194]	Time 2.757 (2.755)	Loss 0.0615 (0.0663)	Prec@1 99.500 (99.574)
Epoch: [25][950/1194]	Time 2.756 (2.755)	Loss 0.0449 (0.0660)	Prec@1 100.000 (99.576)
Epoch: [25][1000/1194]	Time 2.756 (2.755)	Loss 0.0504 (0.0666)	Prec@1 99.750 (99.570)
Epoch: [25][1050/1194]	Time 2.749 (2.754)	Loss 0.0778 (0.0675)	Prec@1 98.750 (99.550)
Epoch: [25][1100/1194]	Time 2.754 (2.754)	Loss 0.0885 (0.0680)	Prec@1 99.250 (99.548)
Epoch: [25][1150/1194]	Time 2.756 (2.754)	Loss 0.0485 (0.0675)	Prec@1 99.750 (99.557)
