Epoch: [195][50/1194]	Time 2.748 (2.807)	Loss 0.0247 (0.0091)	Prec@1 99.750 (99.975)
Epoch: [195][100/1194]	Time 2.747 (2.778)	Loss 0.0064 (0.0088)	Prec@1 100.000 (99.975)
Epoch: [195][150/1194]	Time 2.747 (2.768)	Loss 0.0055 (0.0087)	Prec@1 100.000 (99.983)
Epoch: [195][200/1194]	Time 2.750 (2.764)	Loss 0.0042 (0.0088)	Prec@1 100.000 (99.981)
Epoch: [195][250/1194]	Time 2.751 (2.761)	Loss 0.0077 (0.0086)	Prec@1 100.000 (99.985)
Epoch: [195][300/1194]	Time 2.748 (2.759)	Loss 0.0263 (0.0085)	Prec@1 100.000 (99.987)
Epoch: [195][350/1194]	Time 2.751 (2.758)	Loss 0.0070 (0.0085)	Prec@1 100.000 (99.989)
Epoch: [195][400/1194]	Time 2.748 (2.757)	Loss 0.0071 (0.0085)	Prec@1 100.000 (99.991)
Epoch: [195][450/1194]	Time 2.748 (2.756)	Loss 0.0111 (0.0086)	Prec@1 100.000 (99.989)
Epoch: [195][500/1194]	Time 2.751 (2.755)	Loss 0.0347 (0.0089)	Prec@1 99.750 (99.985)
Epoch: [195][550/1194]	Time 2.752 (2.755)	Loss 0.0059 (0.0091)	Prec@1 100.000 (99.986)
Epoch: [195][600/1194]	Time 2.753 (2.755)	Loss 0.0097 (0.0089)	Prec@1 100.000 (99.987)
Epoch: [195][650/1194]	Time 2.748 (2.754)	Loss 0.0041 (0.0086)	Prec@1 100.000 (99.988)
Epoch: [195][700/1194]	Time 2.748 (2.754)	Loss 0.0048 (0.0089)	Prec@1 100.000 (99.987)
Epoch: [195][750/1194]	Time 2.748 (2.754)	Loss 0.0048 (0.0088)	Prec@1 100.000 (99.988)
Epoch: [195][800/1194]	Time 2.752 (2.754)	Loss 0.0052 (0.0094)	Prec@1 100.000 (99.986)
Epoch: [195][850/1194]	Time 2.751 (2.753)	Loss 0.0066 (0.0092)	Prec@1 100.000 (99.987)
Epoch: [195][900/1194]	Time 2.751 (2.753)	Loss 0.0267 (0.0092)	Prec@1 100.000 (99.987)
Epoch: [195][950/1194]	Time 2.751 (2.753)	Loss 0.0052 (0.0091)	Prec@1 100.000 (99.987)
Epoch: [195][1000/1194]	Time 2.749 (2.753)	Loss 0.0081 (0.0091)	Prec@1 100.000 (99.987)
Epoch: [195][1050/1194]	Time 2.751 (2.752)	Loss 0.0257 (0.0091)	Prec@1 99.750 (99.987)
Epoch: [195][1100/1194]	Time 2.749 (2.752)	Loss 0.0040 (0.0089)	Prec@1 100.000 (99.987)
Epoch: [195][1150/1194]	Time 2.750 (2.752)	Loss 0.0731 (0.0091)	Prec@1 98.750 (99.983)
