Epoch: [98][50/1194]	Time 2.750 (2.810)	Loss 0.0125 (0.0162)	Prec@1 100.000 (99.925)
Epoch: [98][100/1194]	Time 2.750 (2.779)	Loss 0.0103 (0.0161)	Prec@1 100.000 (99.938)
Epoch: [98][150/1194]	Time 2.748 (2.769)	Loss 0.0436 (0.0149)	Prec@1 99.500 (99.942)
Epoch: [98][200/1194]	Time 2.746 (2.764)	Loss 0.0086 (0.0133)	Prec@1 100.000 (99.956)
Epoch: [98][250/1194]	Time 2.753 (2.761)	Loss 0.0122 (0.0128)	Prec@1 100.000 (99.965)
Epoch: [98][300/1194]	Time 2.750 (2.759)	Loss 0.0104 (0.0124)	Prec@1 100.000 (99.971)
Epoch: [98][350/1194]	Time 2.748 (2.758)	Loss 0.0092 (0.0119)	Prec@1 100.000 (99.975)
Epoch: [98][400/1194]	Time 2.750 (2.757)	Loss 0.0129 (0.0118)	Prec@1 100.000 (99.978)
Epoch: [98][450/1194]	Time 2.753 (2.756)	Loss 0.0075 (0.0115)	Prec@1 100.000 (99.975)
Epoch: [98][500/1194]	Time 2.752 (2.756)	Loss 0.0042 (0.0118)	Prec@1 100.000 (99.972)
Epoch: [98][550/1194]	Time 2.751 (2.755)	Loss 0.0041 (0.0116)	Prec@1 100.000 (99.973)
Epoch: [98][600/1194]	Time 2.750 (2.755)	Loss 0.0105 (0.0114)	Prec@1 100.000 (99.975)
Epoch: [98][650/1194]	Time 2.747 (2.754)	Loss 0.0045 (0.0113)	Prec@1 100.000 (99.977)
Epoch: [98][700/1194]	Time 2.753 (2.754)	Loss 0.0145 (0.0116)	Prec@1 100.000 (99.971)
Epoch: [98][750/1194]	Time 2.751 (2.754)	Loss 0.0382 (0.0120)	Prec@1 99.750 (99.970)
Epoch: [98][800/1194]	Time 2.747 (2.753)	Loss 0.0483 (0.0124)	Prec@1 99.750 (99.970)
Epoch: [98][850/1194]	Time 2.749 (2.753)	Loss 0.0190 (0.0123)	Prec@1 100.000 (99.971)
Epoch: [98][900/1194]	Time 2.751 (2.753)	Loss 0.0270 (0.0124)	Prec@1 100.000 (99.967)
Epoch: [98][950/1194]	Time 2.748 (2.753)	Loss 0.0095 (0.0127)	Prec@1 100.000 (99.959)
Epoch: [98][1000/1194]	Time 2.747 (2.752)	Loss 0.0073 (0.0127)	Prec@1 100.000 (99.957)
Epoch: [98][1050/1194]	Time 2.747 (2.752)	Loss 0.0174 (0.0128)	Prec@1 100.000 (99.955)
Epoch: [98][1100/1194]	Time 2.748 (2.752)	Loss 0.0081 (0.0127)	Prec@1 100.000 (99.956)
Epoch: [98][1150/1194]	Time 2.750 (2.752)	Loss 0.0198 (0.0130)	Prec@1 99.750 (99.954)
