Epoch: [245][50/1194]	Time 2.747 (2.803)	Loss 0.0053 (0.0073)	Prec@1 100.000 (100.000)
Epoch: [245][100/1194]	Time 2.746 (2.776)	Loss 0.0273 (0.0108)	Prec@1 100.000 (99.987)
Epoch: [245][150/1194]	Time 2.750 (2.768)	Loss 0.0441 (0.0112)	Prec@1 99.750 (99.983)
Epoch: [245][200/1194]	Time 2.749 (2.763)	Loss 0.0040 (0.0104)	Prec@1 100.000 (99.987)
Epoch: [245][250/1194]	Time 2.749 (2.760)	Loss 0.0099 (0.0095)	Prec@1 100.000 (99.990)
Epoch: [245][300/1194]	Time 2.751 (2.759)	Loss 0.0098 (0.0090)	Prec@1 100.000 (99.992)
Epoch: [245][350/1194]	Time 2.750 (2.757)	Loss 0.0046 (0.0087)	Prec@1 100.000 (99.993)
Epoch: [245][400/1194]	Time 2.747 (2.757)	Loss 0.0062 (0.0093)	Prec@1 100.000 (99.987)
Epoch: [245][450/1194]	Time 2.750 (2.756)	Loss 0.0094 (0.0092)	Prec@1 99.750 (99.986)
Epoch: [245][500/1194]	Time 2.749 (2.755)	Loss 0.0079 (0.0091)	Prec@1 100.000 (99.987)
Epoch: [245][550/1194]	Time 2.748 (2.755)	Loss 0.0058 (0.0088)	Prec@1 100.000 (99.989)
Epoch: [245][600/1194]	Time 2.748 (2.754)	Loss 0.0071 (0.0086)	Prec@1 100.000 (99.990)
Epoch: [245][650/1194]	Time 2.752 (2.754)	Loss 0.0092 (0.0090)	Prec@1 100.000 (99.987)
Epoch: [245][700/1194]	Time 2.750 (2.754)	Loss 0.0050 (0.0093)	Prec@1 100.000 (99.980)
Epoch: [245][750/1194]	Time 2.749 (2.753)	Loss 0.0055 (0.0092)	Prec@1 100.000 (99.982)
Epoch: [245][800/1194]	Time 2.745 (2.753)	Loss 0.0034 (0.0090)	Prec@1 100.000 (99.981)
Epoch: [245][850/1194]	Time 2.749 (2.753)	Loss 0.0064 (0.0090)	Prec@1 100.000 (99.982)
Epoch: [245][900/1194]	Time 2.750 (2.753)	Loss 0.0243 (0.0090)	Prec@1 100.000 (99.983)
Epoch: [245][950/1194]	Time 2.748 (2.752)	Loss 0.0049 (0.0089)	Prec@1 100.000 (99.984)
Epoch: [245][1000/1194]	Time 2.748 (2.752)	Loss 0.0178 (0.0089)	Prec@1 99.750 (99.984)
Epoch: [245][1050/1194]	Time 2.755 (2.752)	Loss 0.0070 (0.0089)	Prec@1 100.000 (99.985)
Epoch: [245][1100/1194]	Time 2.746 (2.752)	Loss 0.0059 (0.0088)	Prec@1 100.000 (99.985)
Epoch: [245][1150/1194]	Time 2.749 (2.752)	Loss 0.0068 (0.0087)	Prec@1 100.000 (99.986)
