Epoch: [11][50/1194]	Time 2.748 (2.806)	Loss 0.3259 (0.3953)	Prec@1 96.500 (95.975)
Epoch: [11][100/1194]	Time 2.749 (2.777)	Loss 0.5272 (0.4376)	Prec@1 95.000 (95.138)
Epoch: [11][150/1194]	Time 2.750 (2.768)	Loss 0.5812 (0.4392)	Prec@1 92.750 (95.050)
Epoch: [11][200/1194]	Time 2.747 (2.764)	Loss 0.6703 (0.4467)	Prec@1 92.500 (95.100)
Epoch: [11][250/1194]	Time 2.750 (2.761)	Loss 0.4481 (0.4568)	Prec@1 97.000 (94.925)
Epoch: [11][300/1194]	Time 2.747 (2.759)	Loss 0.7001 (0.4625)	Prec@1 94.250 (94.879)
Epoch: [11][350/1194]	Time 2.751 (2.758)	Loss 0.3887 (0.4637)	Prec@1 97.000 (94.904)
Epoch: [11][400/1194]	Time 2.751 (2.757)	Loss 0.4365 (0.4574)	Prec@1 95.000 (94.981)
Epoch: [11][450/1194]	Time 2.752 (2.756)	Loss 0.4305 (0.4619)	Prec@1 95.000 (94.892)
Epoch: [11][500/1194]	Time 2.751 (2.756)	Loss 0.5972 (0.4671)	Prec@1 92.250 (94.832)
Epoch: [11][550/1194]	Time 2.753 (2.755)	Loss 0.4374 (0.4752)	Prec@1 95.500 (94.718)
Epoch: [11][600/1194]	Time 2.751 (2.755)	Loss 0.5164 (0.4787)	Prec@1 92.250 (94.625)
Epoch: [11][650/1194]	Time 2.745 (2.754)	Loss 0.4425 (0.4736)	Prec@1 94.750 (94.704)
Epoch: [11][700/1194]	Time 2.754 (2.754)	Loss 0.3889 (0.4726)	Prec@1 96.500 (94.693)
Epoch: [11][750/1194]	Time 2.749 (2.754)	Loss 0.3189 (0.4703)	Prec@1 95.250 (94.670)
Epoch: [11][800/1194]	Time 2.752 (2.754)	Loss 0.5383 (0.4701)	Prec@1 92.500 (94.688)
Epoch: [11][850/1194]	Time 2.751 (2.753)	Loss 0.4095 (0.4736)	Prec@1 96.000 (94.641)
Epoch: [11][900/1194]	Time 2.745 (2.753)	Loss 0.4425 (0.4714)	Prec@1 95.250 (94.693)
Epoch: [11][950/1194]	Time 2.749 (2.753)	Loss 0.5689 (0.4739)	Prec@1 93.000 (94.639)
Epoch: [11][1000/1194]	Time 2.750 (2.753)	Loss 0.4174 (0.4707)	Prec@1 94.750 (94.685)
Epoch: [11][1050/1194]	Time 2.748 (2.753)	Loss 0.5751 (0.4699)	Prec@1 92.000 (94.692)
Epoch: [11][1100/1194]	Time 2.751 (2.753)	Loss 0.4820 (0.4730)	Prec@1 95.000 (94.648)
Epoch: [11][1150/1194]	Time 2.753 (2.753)	Loss 0.6404 (0.4733)	Prec@1 93.000 (94.655)
